"","X","FID","density","basal","POINT_X","POINT_Y","Line","Type","distance"
"2744",2744,1371,111.862482699,9.29577528467,557517.510891,4593696.0149,"East","Forest",7605.27997635847
"2745",2745,1372,0.422708219924,0.149504212725,540627.289135,4572445.68358,"West","Prairie",-13012.7025515091
"2746",2746,1372,38.1452025532,9.93482814464,555988.359684,4590445.56592,"East","Savanna",4485.3523802385
"2747",2747,1373,7.05473167588,2.41648726496,539025.971467,4570832.33302,"West","Savanna",-15283.8783545308
"2748",2748,1373,140.627593452,18.5268338761,563295.216993,4587355.08147,"East","Forest",6145.70892442509
"2749",2749,1374,0,0,562395.61356,4591371.50886,"East","Prairie",7419.42456802447
"2750",2750,1374,21.3878893224,22.2817015586,543875.696059,4567610.39705,"West","Savanna",-14976.1220986165
"2751",2751,1375,0.110505617551,0.0244133939824,543070.403872,4567610.37568,"West","Prairie",-15413.9257156089
"2752",2752,1375,91.6068769093,20.9808861294,560059.379003,4587313.00886,"East","Forest",3061.55970301024
"2753",2753,1376,1.25928457124,0.608098731762,538238.511565,4567613.39058,"West","Savanna",-18256.6715676219
"2754",2754,1376,248.653751634,257.155214659,562375.999618,4592180.32782,"East","Forest",8014.8256546241
"2755",2755,1377,83.1184686821,46.1599577066,558607.290423,4588932.10962,"East","Forest",3233.1248124072
"2756",2756,1377,133.007605901,28.5758822433,537393.376922,4575666.07131,"West","Forest",-13587.789163609
"2757",2757,1378,0.277551674031,0.0720064046426,538213.583442,4574055.43329,"West","Prairie",-13744.8896559061
"2758",2758,1378,333.818037924,51.5901694245,557488.990558,4596047.21829,"East","Forest",7098.43648980177
"2759",2759,1379,1.80173234445,1.47898103191,535768.619873,4575669.04434,"West","Savanna",-15038.2133881201
"2760",2760,1379,241.890772293,75.6243717458,555864.705196,4595251.16874,"East","Forest",5629.41922649893
"2761",2761,1380,28.1184870082,10.3154417116,540618.215177,4575668.40784,"West","Savanna",-10851.3754032421
"2762",2762,1380,123.211988735,54.5035168084,555909.253047,4593656.08709,"East","Forest",6099.10154869197
"2763",2763,1381,11.4491113901,5.6621179615,543028.437618,4574883.64819,"West","Savanna",-9594.74896789514
"2764",2764,1381,273.798773081,62.4311487395,560768.874823,4592957.2553,"East","Forest",7796.05299222715
"2765",2765,1382,2.63784405813,1.41681223172,536603.701275,4570028.0248,"West","Savanna",-17559.1211878083
"2766",2766,1382,49.587058697,3.64328935869,562490.288828,4587352.56783,"East","Forest",5363.8442086099
"2767",2767,1383,2.4027588405,0.199669323492,544654.22818,4574097.56583,"West","Savanna",-9274.30214038668
"2768",2768,1383,95.3133069399,10.0455608207,560842.182541,4588939.67342,"East","Forest",4615.61259166196
"2769",2769,1384,78.4603824381,30.7317455853,539822.028223,4571643.25891,"West","Forest",-14148.1796117221
"2770",2770,1384,100.439061811,21.5787268968,556826.572,4590465.52364,"East","Forest",4477.56086400792
"2771",2771,1385,59.2456337624,12.1581833212,539019.680429,4572448.71205,"West","Forest",-14140.938429072
"2772",2772,1385,107.892955129,54.6701673057,556015.17376,4588837.61924,"East","Forest",2880.61261063128
"2773",2773,1386,23.6601082968,13.1396741979,563968.675543,4593800.7776,"East","Savanna",10279.4332376982
"2774",2774,1386,50.7115262346,31.4517933743,535778.688585,4574054.5014,"West","Forest",-15785.9117391469
"2775",2775,1387,48.5196031469,16.1279212431,535782.845808,4572440.15723,"West","Forest",-16661.7114739324
"2776",2776,1387,91.397172082,30.1025599305,556044.409742,4587231.69026,"East","Forest",1277.68564244721
"2777",2777,1388,32.8350113126,19.2997851377,539008.106618,4575665.90901,"West","Savanna",-12188.4975624929
"2778",2778,1388,84.4908416576,44.5246270385,555241.734963,4587215.94751,"East","Forest",1439.2690534839
"2779",2779,1389,39.5929738513,20.864538209,535000.989796,4567606.08405,"West","Savanna",-20397.9387662965
"2780",2780,1389,59.2098934588,65.8846024912,563980.36775,4592995.95331,"East","Forest",9688.58436615162
"2781",2781,1390,48.7656215614,19.7679241344,538201.60348,4576469.42296,"West","Forest",-12500.2162368113
"2782",2782,1390,271.312566955,50.1787789999,564100.148052,4587357.58596,"East","Forest",6932.85633568827
"2783",2783,1391,5.29049594917,1.68350086759,536579.961682,4575665.10973,"West","Savanna",-14310.3430060314
"2784",2784,1391,122.981226918,32.5286948983,558636.642873,4587295.76996,"East","Forest",1876.189066215
"2785",2785,1392,4.346011215,1.14512132118,564081.671557,4588166.16716,"East","Savanna",7120.9896525123
"2786",2786,1392,160.54469609,53.3650740444,538231.307853,4568418.46831,"West","Forest",-17629.9412379909
"2787",2787,1393,45.5691675363,10.8062313872,543061.300198,4570840.38183,"West","Savanna",-12877.1471526597
"2788",2788,1393,71.8519597567,17.5122121157,563919.776156,4595431.1725,"East","Forest",11541.410241953
"2789",2789,1394,0,0,564046.514642,4589780.67983,"East","Prairie",7741.14788457019
"2790",2790,1394,281.049134664,25.7761554336,539837.756384,4569218.29827,"West","Forest",-16012.1117453578
"2791",2791,1395,78.0130525929,22.0180970493,554439.053761,4587200.20024,"East","Forest",1702.31615552149
"2792",2792,1395,330.380752349,21.4280189651,541438.834472,4574064.96777,"West","Forest",-11278.6003536636
"2793",2793,1396,0,0,563911.283927,4596145.58393,"East","Prairie",12129.2173432583
"2794",2794,1396,11.2689142222,4.8706667794,539030.927369,4569220.97232,"West","Savanna",-16503.0802283518
"2795",2795,1397,0.143570405907,0.0119307045458,555211.213124,4588818.61402,"East","Prairie",3001.13075000796
"2796",2796,1397,4.64033664501,0.940517313422,542226.70274,4575682.22017,"West","Savanna",-9592.09630925824
"2797",2797,1398,23.7841988617,7.38765007737,539818.801131,4572451.19109,"West","Savanna",-13565.2010162645
"2798",2798,1398,371.544560589,145.34012272,557512.977652,4594497.71013,"East","Forest",7403.72603361928
"2799",2799,1399,0,0,538217.072175,4573250.83303,"West","Prairie",-14227.1216911017
"2800",2800,1399,97.8907265878,6.7458670083,555970.015098,4591249.62672,"East","Forest",5288.21379456155
"2801",2801,1400,0,0,544653.04576,4574905.37368,"West","Prairie",-8589.39119017254
"2802",2802,1400,71.7607552953,22.2533673853,557545.507448,4592097.43672,"East","Forest",6129.93946792715
"2803",2803,1401,83.2938305624,18.950317502,555185.762543,4590427.32148,"East","Forest",4570.52794944992
"2804",2804,1401,85.069801514,32.8032890557,536587.315124,4573246.07935,"West","Forest",-15540.4049385854
"2805",2805,1402,98.5690313295,6.24320817276,556029.793113,4588034.65436,"East","Forest",2079.14819151362
"2806",2806,1402,587.033628898,195.13004064,536580.810619,4574857.39688,"West","Forest",-14689.6466128111
"2807",2807,1403,0.747206203656,0.206345159642,540647.384595,4567615.64546,"West","Savanna",-16891.0631676562
"2808",2808,1403,187.901420243,12.1870150362,562357.710612,4593785.27008,"East","Forest",9303.57562385571
"2809",2809,1404,101.645173451,50.2682647315,541435.901068,4570839.52716,"West","Forest",-13761.7063640889
"2810",2810,1404,433.153738987,13.3884165878,562341.387683,4594584.70197,"East","Forest",9976.14683780257
"2811",2811,1405,81.2620678674,11.8587160959,563122.421947,4595407.65345,"East","Forest",11083.7887106321
"2812",2812,1405,487.270677138,114.563315153,536595.413719,4571634.808,"West","Forest",-16503.7490110543
"2813",2813,1406,19.8838255194,8.06022648299,542248.602612,4570839.90826,"West","Savanna",-13309.1948298147
"2814",2814,1406,825.434874263,18.8214310934,563184.026931,4592185.72667,"East","Forest",8552.71243023345
"2815",2815,1407,0,0,564029.841458,4590586.61571,"East","Prairie",8154.12205625275
"2816",2816,1407,5.80310526275,2.12890523117,541432.924858,4574868.44887,"West","Savanna",-10726.6036134998
"2817",2817,1408,8.26873639039,3.3602441185,540640.200306,4569221.824,"West","Savanna",-15544.7259280625
"2818",2818,1408,57.7826381089,2.34231159134,562366.854519,4592982.80404,"East","Forest",8645.98153102302
"2819",2819,1409,28.504857955,0.8810611077,560851.961216,4588131.56885,"East","Savanna",4150.85630154862
"2820",2820,1409,29.824285355,10.5331953483,543030.37857,4574074.87457,"West","Savanna",-10214.4747037668
"2821",2821,1410,0,0,564868.708175,4588979.53253,"East","Prairie",8137.72083513281
"2822",2822,1410,4.47685967026,1.67865912556,536609.441297,4569229.00377,"West","Savanna",-18112.9919984607
"2823",2823,1411,0,0,564794.545021,4593806.73269,"East","Prairie",10837.210651954
"2824",2824,1411,2.01760879115,0.237182291734,541427.009986,4575672.02301,"West","Savanna",-10208.0041252527
"2825",2825,1412,0,0,565686.651195,4588179.79358,"East","Prairie",8665.46441009382
"2826",2826,1412,0.605491735884,0.276126471994,539017.664115,4574059.05152,"West","Savanna",-13098.4409465897
"2827",2827,1413,0,0,565674.230742,4588984.32449,"East","Prairie",8892.81588018095
"2828",2828,1413,86.0227137192,34.9578586359,538223.624868,4571637.78599,"West","Forest",-15276.2289506461
"2829",2829,1414,0,0,565632.950596,4591410.71473,"East","Prairie",9944.80142458991
"2830",2830,1414,0.705565236241,0.636377024306,537412.222385,4570828.23812,"West","Savanna",-16421.8933351325
"2831",2831,1415,0,0,566449.164535,4590620.98618,"East","Prairie",10256.207896568
"2832",2832,1415,20.5481346721,8.03798179731,543070.348365,4569229.80779,"West","Savanna",-14103.9081216102
"2833",2833,1416,0,0,566443.148068,4592227.21349,"East","Prairie",11072.2519010837
"2834",2834,1416,1.23737336648,0.113484527401,535793.200207,4570825.77212,"West","Savanna",-17637.3213879334
"2835",2835,1417,0,0,526063.067738,4575618.15105,"West","Prairie",-23993.1375333086
"2836",2836,1417,0,0,568042.562868,4592256.53773,"East","Prairie",12439.6548118948
"2837",2837,1418,0,0,529343.999065,4574022.51816,"West","Prairie",-21548.3218520456
"2838",2838,1418,0,0,569618.110133,4593884.76589,"East","Prairie",14634.6274584514
"2839",2839,1419,0,0,532553.480588,4574035.5489,"West","Prairie",-18643.2620778204
"2840",2840,1419,0,0,572060.346809,4591504.74311,"East","Prairie",15756.5277569308
"2841",2841,1420,0,0,526913.853122,4572393.60963,"West","Prairie",-24435.4332967688
"2842",2842,1420,0,0,572019.812349,4594725.88184,"East","Prairie",17119.9767439658
"2843",2843,1421,0,0,526092.139836,4570801.04353,"West","Prairie",-25868.1570247948
"2844",2844,1421,0,0,573600.372132,4596272.44908,"East","Prairie",19276.1317518057
"2845",2845,1422,0,0,526914.06141,4573204.79556,"West","Prairie",-24102.2686021347
"2846",2846,1422,0,0,565635.661253,4592212.61605,"East","Prairie",10407.2111259019
"2847",2847,1423,0,0,526914.364479,4574016.079,"West","Prairie",-23791.9828647291
"2848",2848,1423,1.27775132849,0.0751037539305,568788.253213,4594676.50068,"East","Savanna",14407.8098786891
"2849",2849,1424,0,0,526909.925987,4574815.31668,"West","Prairie",-23514.1096703638
"2850",2850,1424,298.446698457,4.83920557505,572806.699817,4595526.05823,"East","Forest",18207.6055094591
"2851",2851,1425,0,0,526905.591469,4575614.45222,"West","Prairie",-23257.0516778812
"2852",2852,1425,1.56637260578,0.0825440422977,572044.590008,4593128.05591,"East","Savanna",16382.9695147311
"2853",2853,1426,0,0,526896.937404,4576424.79769,"West","Prairie",-22878.2859276639
"2854",2854,1426,139.769199124,56.6576788348,565559.491459,4596161.31172,"East","Forest",13112.0031970721
"2855",2855,1427,0,0,527723.209752,4574018.21815,"West","Prairie",-23040.8631325503
"2856",2856,1427,34.6699603169,16.9526647059,572123.995435,4587486.03346,"East","Savanna",14884.10410722
"2857",2857,1428,0,0,527716.436649,4575616.88494,"West","Prairie",-22489.2365450033
"2858",2858,1428,0.331015221981,0.043609251055,564748.001134,4595434.18971,"East","Prairie",12037.4676769785
"2859",2859,1429,0,0,528531.98743,4572422.23909,"West","Prairie",-22967.5175943524
"2860",2860,1429,2.32317897339,0.550916571394,568834.494022,4592271.26074,"East","Savanna",13136.2401632643
"2861",2861,1430,0,0,528532.071523,4573221.30027,"West","Prairie",-22619.0012820888
"2862",2862,1430,0,0,565630.238288,4590608.81192,"East","Prairie",9527.54806750395
"2863",2863,1431,0,0,528532.055484,4574020.34996,"West","Prairie",-22293.785661926
"2864",2864,1431,298.558141065,49.1665339824,570428.5744,4593905.57502,"East","Forest",15333.4294895959
"2865",2865,1432,0,0,528529.621524,4574819.78127,"West","Prairie",-21994.9226489566
"2866",2866,1432,188.419205132,30.5514945428,564830.036873,4590597.71564,"East","Forest",8831.27796070321
"2867",2867,1433,0,0,528527.182526,4575619.30568,"West","Prairie",-21721.2751284965
"2868",2868,1433,299.190468953,143.87034383,568839.465074,4590650.09435,"East","Forest",12445.0394527374
"2869",2869,1434,0,0,528519.853825,4576433.7193,"West","Prairie",-21448.5920528348
"2870",2870,1434,47.3570815285,4.99120697894,572834.079092,4593930.73988,"East","Forest",17447.8533323627
"2871",2871,1435,0,0,529338.10785,4575624.3314,"West","Prairie",-20955.4807085671
"2872",2872,1435,109.832938301,26.824828561,568836.977514,4591460.68344,"East","Forest",12769.6073870412
"2873",2873,1436,0,0,530176.706168,4568390.97766,"West","Prairie",-23577.0818501898
"2874",2874,1436,489.117502198,92.4441322024,573694.328246,4589906.02408,"East","Forest",16852.7697906633
"2875",2875,1437,0,0,530152.486332,4574827.06778,"West","Prairie",-20487.0826406108
"2876",2876,1437,36.1893745562,15.0000150827,565652.232697,4589796.56825,"East","Savanna",9179.75596319146
"2877",2877,1438,0,0,533351.089706,4575642.00827,"West","Prairie",-17229.3693050291
"2878",2878,1438,291.488761531,114.024041437,567279.628713,4589823.4324,"East","Forest",10690.3674032016
"2879",2879,1439,0,0,534154.131541,4575657.54117,"West","Prairie",-16494.7254637267
"2880",2880,1439,1.01402320683,0.691078677174,568768.860703,4595489.04905,"East","Savanna",14897.8560167728
"2881",2881,1440,32.9329419835,1.20149049684,572852.626779,4592323.91495,"East","Savanna",16793.1200733265
"2882",2882,1440,46.7391552952,9.71006261745,532562.876128,4572432.36699,"West","Savanna",-19381.2155517651
"2883",2883,1441,115.041027405,27.047557131,534169.150074,4572436.5052,"West","Forest",-18003.8362460625
"2884",2884,1441,132.66962859,39.2592207446,566423.982945,4593824.89357,"East","Forest",12032.6843530738
"2885",2885,1442,0.0492319432602,0.0243474852078,530157.051948,4573225.47941,"West","Prairie",-21154.8376056942
"2886",2886,1442,401.985951868,193.3011346,571252.176084,4592308.69111,"East","Forest",15317.2359514638
"2887",2887,1443,107.77262221,38.0626080199,531752.738922,4573233.97765,"West","Forest",-19715.1964266488
"2888",2888,1443,256.150368062,70.6075591552,567163.395904,4596185.6,"East","Forest",14193.8199312133
"2889",2889,1444,0,0,527722.922256,4572407.87807,"West","Prairie",-23699.0445361953
"2890",2890,1444,109.847931949,72.3589992866,572897.74879,4589095.91226,"East","Forest",15900.4776125693
"2891",2891,1445,0,0,567239.095182,4593039.45831,"East","Prairie",12189.8815247568
"2892",2892,1445,18.0053669549,8.21110868996,534980.63343,4571631.12101,"West","Savanna",-17785.2346373062
"2893",2893,1446,0,0,534194.856365,4567600.53307,"West","Prairie",-20977.4445224465
"2894",2894,1446,40.0202413564,7.64501546519,570441.303995,4593099.44902,"East","Savanna",14943.4616060919
"2895",2895,1447,0.425194941909,0.103631188884,534957.273921,4575673.07151,"West","Prairie",-15766.680332927
"2896",2896,1447,82.7133101512,38.7680939089,567291.163933,4589013.69989,"East","Forest",10437.0689789494
"2897",2897,1448,1.14629955659,0.0580838558609,534974.224917,4573248.479,"West","Savanna",-16890.9159753454
"2898",2898,1448,35.8363475314,9.29717520267,573719.002537,4588304.05497,"East","Savanna",16576.6935628713
"2899",2899,1449,0.417003538957,0.05493769112,528564.071875,4567577.95881,"West","Prairie",-25363.5389753829
"2900",2900,1449,130.378653665,20.6779815841,568907.635689,4587438.79123,"East","Forest",11692.8300934196
"2901",2901,1450,0,0,527736.948659,4570803.58408,"West","Prairie",-24397.4261604922
"2902",2902,1450,0,0,573706.882908,4589107.49587,"East","Prairie",16696.7695559223
"2903",2903,1451,9.32556592848,3.81806987425,532567.154594,4570818.7037,"West","Savanna",-20229.6897991541
"2904",2904,1451,39.9118307171,9.72756272497,570454.025271,4592293.31575,"East","Savanna",14587.6564712565
"2905",2905,1452,28.0721855435,15.0778495517,531733.169449,4575633.40678,"West","Savanna",-18717.9357115534
"2906",2906,1452,303.738067523,219.932174865,569644.259037,4592282.29146,"East","Forest",13857.2885890267
"2907",2907,1453,0.947430914251,0.240035165089,526951.903617,4567577.75338,"West","Savanna",-26702.0491455358
"2908",2908,1453,139.728465149,69.1022233339,567227.55221,4593837.10521,"East","Forest",12659.9811514188
"2909",2909,1454,1.87444687144,0.281139689684,533388.823306,4567594.97933,"West","Savanna",-21571.4414715637
"2910",2910,1454,107.6701989,53.5207064524,570492.695436,4588264.81619,"East","Forest",13383.3927275189
"2911",2911,1455,14.5798508504,2.86643515438,531776.469604,4567587.94291,"West","Savanna",-22796.1685263031
"2912",2912,1455,488.219492479,31.6652119399,572088.610026,4589084.32051,"East","Forest",15105.5532634418
"2913",2913,1456,3.53306791924,1.79023193884,529349.059125,4567580.2755,"West","Savanna",-24722.3249602609
"2914",2914,1456,62.489540422,25.5844453377,567201.517582,4594648.83315,"East","Forest",13160.0517866423
"2915",2915,1457,0,0,567301.984148,4587412.05954,"East","Prairie",10098.0250855375
"2916",2916,1457,0.917747350733,0.269717078992,530170.490135,4569199.09618,"West","Savanna",-23122.2717227784
"2917",2917,1458,0.226220899966,0.0926192801285,531729.490009,4576445.18642,"West","Prairie",-18427.5594985205
"2918",2918,1458,56.3837618783,12.9136733772,570502.388121,4587460.79726,"East","Forest",13274.1393627972
"2919",2919,1459,0.572786776918,0.157888027023,533376.147086,4570017.41141,"West","Savanna",-20035.0598491817
"2920",2920,1459,85.4844756998,27.2022113594,569651.927893,4590655.99717,"East","Forest",13203.5400030314
"2921",2921,1460,0.439608553175,0.217406871166,530950.568574,4574031.63686,"West","Prairie",-20086.3898274103
"2922",2922,1460,74.6572747243,17.0988885613,565598.318609,4594624.93972,"East","Forest",11984.0711527569
"2923",2923,1461,0,0,568017.597731,4593850.52885,"East","Prairie",13296.0791865855
"2924",2924,1461,0.157208543294,0.103556368065,526067.673493,4574010.77074,"West","Prairie",-24583.2644185346
"2925",2925,1462,86.3173112051,31.4910915575,530159.4997,4571622.06252,"West","Forest",-21874.4909681784
"2926",2926,1462,642.178784362,53.3650740444,570459.211619,4591477.60508,"East","Forest",14257.931650448
"2927",2927,1463,0,0,567972.170552,4595474.80481,"East","Prairie",14284.5052565951
"2928",2928,1463,68.9448157053,26.5854237135,531739.284354,4574835.95529,"West","Forest",-19030.3263939527
"2929",2929,1464,25.2589349752,2.30380042788,531766.031847,4570010.778,"West","Savanna",-21346.1957759484
"2930",2930,1464,28.5670143825,5.67424697849,568856.402431,4589846.57478,"East","Savanna",12181.8535527258
"2931",2931,1465,4.49654375172,3.94624482862,531762.285172,4570815.49199,"West","Savanna",-20904.7532431074
"2932",2932,1465,70.3599078843,3.56518915536,568082.251991,4589028.3767,"East","Forest",11200.1852472457
"2933",2933,1466,25.6404475955,12.9922065641,571267.379961,4590673.65699,"East","Savanna",14730.7024917509
"2934",2934,1466,32.4533794728,10.1461763522,526949.522266,4568382.35038,"West","Savanna",-26275.6606061052
"2935",2935,1467,30.5670558392,5.83918553951,531761.134513,4571622.42289,"West","Savanna",-20482.0574577586
"2936",2936,1467,202.926635111,18.5083998694,565628.037976,4593012.64844,"East","Forest",10899.9410855211
"2937",2937,1468,0.147668451422,0.012271252237,573620.968858,4594730.91592,"East","Prairie",18516.4768348034
"2938",2938,1468,81.9956026487,30.7453609852,530182.826562,4567582.74749,"West","Forest",-24050.5971662777
"2939",2939,1469,29.0558913299,12.5585803438,528547.977252,4570000.22825,"West","Savanna",-24074.2970278285
"2940",2940,1469,56.1688593153,15.625188428,568104.808184,4587425.43132,"East","Forest",10895.0201947327
"2941",2941,1470,6.41720208849,2.21111811932,530961.412036,4570816.66522,"West","Savanna",-21583.0196586306
"2942",2942,1470,405.742624159,64.3505533643,567268.090118,4590633.15554,"East","Forest",10997.5882160382
"2943",2943,1471,21.2241586818,9.08750175066,530158.264746,4572426.17769,"West","Savanna",-21502.6120442544
"2944",2944,1471,46.8038826576,22.1980612402,569705.01405,4587449.80092,"East","Savanna",12483.8279412929
"2945",2945,1472,65.5161276858,14.6733002598,568873.342808,4589043.03963,"East","Forest",11966.9520049831
"2946",2946,1472,85.7243327303,40.1793734949,528539.233561,4570808.61549,"West","Forest",-23686.5543524419
"2947",2947,1473,7.98010225132,0.517577919322,527733.400511,4567577.71872,"West","Savanna",-26049.4116256919
"2948",2948,1473,21.1823190951,5.5168851082,573629.309761,4593929.42977,"East","Savanna",18158.5807422695
"2949",2949,1474,0,0,527751.930238,4569189.39084,"West","Prairie",-25171.5980158299
"2950",2950,1474,77.2089320302,35.2101089816,567250.637175,4592241.80741,"East","Forest",11755.1681581754
"2951",2951,1475,2.13068852059,0.729833806891,531760.083181,4572429.35142,"West","Savanna",-20082.8153486591
"2952",2952,1475,170.900837478,23.7275047144,566375.850765,4595448.87927,"East","Forest",13116.9280035937
"2953",2953,1476,67.1238452616,26.6995412196,565576.219804,4595437.19506,"East","Forest",12568.5603142121
"2954",2954,1476,243.32797598,71.5117410757,530160.634476,4570817.93577,"West","Forest",-22269.2995083091
"2955",2955,1477,94.3940839044,36.0639619759,567175.476711,4595460.5522,"East","Forest",13690.0573949482
"2956",2956,1477,107.13261069,29.5309829299,526940.79823,4569992.8417,"West","Forest",-25480.635105509
"2957",2957,1478,23.9577956512,7.4415712686,531769.773416,4569206.15697,"West","Savanna",-21808.3558030415
"2958",2958,1478,45.0553187612,20.1816024186,572927.558398,4587493.32191,"East","Savanna",15680.4588474095
"2959",2959,1479,0.422456170425,0.102107431446,530970.133828,4569202.58023,"West","Prairie",-22460.7122649351
"2960",2960,1479,1602.11298374,361.005365881,568807.645093,4593863.94508,"East","Forest",13947.937135682
"2961",2961,1480,2.6157068181,0.681254678839,534966.498864,4574866.14853,"West","Savanna",-16110.7648794979
"2962",2962,1480,947.202195577,153.585419749,571987.487025,4596258.24166,"East","Forest",17925.4032250621
"2963",2963,1481,61.72773396,22.6452028328,529345.123532,4572424.26208,"West","Forest",-22232.9533514955
"2964",2964,1481,140.687286663,49.1169499523,565620.410958,4593812.67767,"East","Forest",11427.4886148312
"2965",2965,1482,0,0,530149.138103,4575629.25447,"West","Prairie",-20193.1046497333
"2966",2966,1482,0,0,565699.07872,4587375.26147,"East","Prairie",8508.42737754001
"2967",2967,1483,0,0,572038.853318,4593932.04659,"East","Prairie",16744.7303472593
"2968",2968,1483,0.404020035336,0.199806694243,533346.12656,4576449.42217,"West","Prairie",-16916.3475242645
"2969",2969,1484,0.422913429631,0.125147344318,533361.567496,4574032.49352,"West","Prairie",-17919.1243813059
"2970",2970,1484,48.931204433,45.0751415759,572070.369529,4590685.42241,"East","Forest",15497.3852285914
"2971",2971,1485,6.66149748227,1.00587831768,571204.76143,4595519.39544,"East","Savanna",16861.1177145327
"2972",2972,1485,8.40856626136,3.94113215714,531773.124062,4568397.00351,"West","Savanna",-22293.0786772683
"2973",2973,1486,0.832818948068,0.229565600808,526934.559867,4570798.64071,"West","Savanna",-25113.8606487013
"2974",2974,1486,623.112319403,116.506463174,570418.666851,4594712.32726,"East","Forest",15757.7288549684
"2975",2975,1487,0.618744627541,0.196892149108,531745.398747,4574038.49699,"West","Savanna",-19370.5342485085
"2976",2976,1487,1602.11298374,361.005365881,572050.330883,4592324.05799,"East","Forest",16053.3574402982
"2977",2977,1488,132.295530527,45.919067317,534186.924072,4569218.2905,"West","Forest",-19901.0026104075
"2978",2978,1488,351.863827758,135.680237226,567296.572232,4588212.88506,"East","Forest",10237.6708948972
"2979",2979,1489,0.303709063543,0.0984906585389,532542.129293,4575637.71118,"West","Prairie",-17970.855970312
"2980",2980,1489,159.219396287,46.7930421713,568890.490261,4588240.92273,"East","Forest",11803.451499148
"2981",2981,1490,0,0,530959.221289,4572427.82045,"West","Prairie",-20789.3390557693
"2982",2982,1490,155.413928455,46.934642343,571233.715431,4593918.81386,"East","Forest",16034.3910007083
"2983",2983,1491,135.615573327,25.631599632,525271.945534,4567579.87473,"West","Forest",-28126.1982604437
"2984",2984,1491,177.430539803,69.7665760738,570408.751431,4595519.06786,"East","Forest",16211.0901419519
"2985",2985,1492,23.079331693,8.9462695358,528556.720414,4569191.83394,"West","Savanna",-24482.6067802308
"2986",2986,1492,245.893125157,49.8383542302,572000.771626,4595519.7088,"East","Forest",17523.1885191397
"2987",2987,1493,0,0,573642.11804,4593126.59876,"East","Prairie",17833.1090032253
"2988",2988,1493,60.8991560525,24.7481623897,529349.936068,4570813.22937,"West","Forest",-22974.5725225197
"2989",2989,1494,0,0,530962.209738,4567585.19006,"West","Prairie",-23432.0192766254
"2990",2990,1494,42.0489724097,36.1358728589,571313.194224,4587473.41896,"East","Savanna",14078.78494996
"2991",2991,1495,0,0,573612.63324,4595532.40013,"East","Prairie",18901.6086264262
"2992",2992,1495,343.73231708,106.76727409,533380.373489,4569212.81242,"West","Forest",-20526.4033290896
"2993",2993,1496,166.931488519,49.0595515629,533368.797452,4571628.64288,"West","Forest",-19114.1558984742
"2994",2994,1496,277.035006549,113.423573511,571285.805814,4589076.57643,"East","Forest",14319.2494045044
"2995",2995,1497,0,0,564899.612476,4587366.42837,"East","Prairie",7719.4360508831
"2996",2996,1497,0.655592651244,0.324221050836,526947.040761,4569186.93574,"West","Savanna",-25867.3695558245
"2997",2997,1498,5.36537138351,1.57683080873,572106.30711,4588285.17891,"East","Savanna",14978.829521501
"2998",2998,1498,6.67827210959,3.13013564347,526924.206756,4571596.1286,"West","Savanna",-24775.0676454435
"2999",2999,1499,0,0,530155.838739,4574024.77427,"West","Prairie",-20807.8920808451
"3000",3000,1499,35.5593810009,13.3334711859,570473.697165,4589865.36041,"East","Savanna",13730.1170117036
"3001",3001,1500,0.93619460284,0.258060983089,528560.396364,4568384.8999,"West","Savanna",-24913.897820238
"3002",3002,1500,141.119668428,92.9583088722,570464.39004,4590661.88939,"East","Forest",13968.109194988
"3003",3003,1501,0,0,526087.389569,4567578.62888,"West","Prairie",-27431.4219476448
"3004",3004,1501,0.217525961198,0.0498203582096,566482.694356,4588999.01471,"East","Prairie",9661.95726307806
"3005",3005,1502,21.6270897058,6.76146120082,534990.958028,4570024.13304,"West","Savanna",-18766.8594388412
"3006",3006,1502,95.7004027665,17.2631911011,569678.169367,4589055.93828,"East","Forest",12749.6112004323
"3007",3007,1503,19.5335302555,4.77073279108,534168.592773,4574045.90735,"West","Savanna",-17195.6997096689
"3008",3008,1503,66.0659731478,47.8373793495,570482.998217,4589068.82939,"East","Forest",13534.8834215588
"3009",3009,1504,0,0,534993.479889,4569223.66124,"West","Prairie",-19289.1237284424
"3010",3010,1504,135.483466245,19.7713398645,572079.491013,4589884.87283,"East","Forest",15281.7677766823
"3011",3011,1505,162.934779368,95.7699147204,532575.023298,4569209.48606,"West","Forest",-21161.8037639524
"3012",3012,1505,647.750814681,127.349430767,570397.18584,4596243.39602,"East","Forest",16638.8621167829
"3013",3013,1506,0,0,568053.776747,4590641.63026,"East","Prairie",11717.3218622005
"3014",3014,1506,51.9783831781,15.3812959365,533384.598655,4568403.89942,"West","Forest",-21039.8595847098
"3015",3015,1507,0,0,573681.775462,4590704.54035,"East","Prairie",17044.7981496264
"3016",3016,1507,113.85344104,26.0760563234,534975.62342,4574059.21394,"West","Forest",-16480.0990411826
"3017",3017,1508,0,0,533372.019937,4570822.00804,"West","Prairie",-19564.3984039477
"3018",3018,1508,0,0,564813.858631,4592201.86965,"East","Prairie",9755.13487448921
"3019",3019,1509,1.13713510465,0.260440077746,534988.440292,4570824.49798,"West","Savanna",-18264.8170758184
"3020",3020,1509,9.87073153449,0.565177804674,566500.526774,4587393.66419,"East","Savanna",9302.63314081584
