"","FID","density","basal","POINT_X","POINT_Y","Line","Type"
"2220",1109,36.3447845026,22.5413971396,570659.975047,4578448.59099,"East","Savanna"
"2221",1110,0,0,530957.326983,4559535.18835,"West","Prairie"
"2222",1110,161.731992489,11.1453101877,567390.226758,4581700.41049,"East","Forest"
"2223",1111,0,0,531745.990152,4565141.80921,"West","Prairie"
"2224",1111,0.234618230433,0.0646722497785,565706.964048,4585776.81697,"East","Prairie"
"2225",1112,0,0,532559.523884,4561144.20414,"West","Prairie"
"2226",1112,94.3145851431,16.5353073653,572250.141597,4579256.80982,"East","Forest"
"2227",1113,0,0,532569.582478,4564371.80281,"West","Prairie"
"2228",1113,60.3582839962,15.4449169328,570613.245859,4581650.88733,"East","Forest"
"2229",1114,0,0,533367.487929,4561137.0319,"West","Prairie"
"2230",1114,329.064955284,65.6954315367,568226.572164,4579273.00854,"East","Forest"
"2231",1115,0,0,533389.690198,4566798.11636,"West","Prairie"
"2232",1115,0.0547145145552,0.0156642033633,570557.347262,4584068.73372,"East","Prairie"
"2233",1116,33.955168645,8.94677571135,528516.501614,4565902.20575,"West","Savanna"
"2234",1116,208.927386895,52.1914792772,568113.286218,4585718.37109,"East","Forest"
"2235",1117,53.6098667884,7.82338189107,530141.604242,4560338.9434,"West","Forest"
"2236",1117,223.300893525,205.137746136,564948.808549,4582524.69935,"East","Forest"
"2237",1118,126.596045714,20.0780620778,526087.335419,4557916.47779,"West","Forest"
"2238",1118,157.973639894,88.6914387165,569024.551323,4580876.87781,"East","Forest"
"2239",1119,0,0,566605.747619,4579288.14934,"East","Prairie"
"2240",1119,7.49285688389,2.06919420947,534998.56741,4566008.65182,"West","Savanna"
"2241",1120,30.3846302019,3.75665312699,527720.961307,4559513.5479,"West","Savanna"
"2242",1120,99.3987756368,73.7863409365,573825.558292,4580869.37454,"East","Forest"
"2243",1121,0.802794720917,0.0732207760684,531760.60097,4560337.90107,"West","Savanna"
"2244",1121,144.161341062,82.178583427,565749.774325,4582527.76338,"East","Forest"
"2245",1122,57.6463293332,16.0069847662,565760.240868,4580917.19825,"East","Forest"
"2246",1122,101.366899322,3.33861879126,526911.376334,4558714.20414,"West","Forest"
"2247",1123,22.0037302841,8.25059648021,567331.34275,4584942.80717,"East","Savanna"
"2248",1123,43.1813710319,5.33879897293,529326.652025,4562732.5076,"West","Savanna"
"2249",1124,15.0327670283,5.51486401097,526888.86169,4565099.25598,"West","Savanna"
"2250",1124,141.199847383,95.944552099,570506.777058,4586564.44922,"East","Forest"
"2251",1125,0,0,530129.544164,4566757.62792,"West","Prairie"
"2252",1125,230.228753782,71.5117410757,565741.312501,4584127.4474,"East","Forest"
"2253",1126,1.77398069996,0.305622358072,565724.139455,4584952.1319,"East","Savanna"
"2254",1126,1.97347743905,0.339991764586,526910.068403,4561906.79749,"West","Savanna"
"2255",1127,10.2707785991,5.07937760437,526893.115525,4566736.14991,"West","Savanna"
"2256",1127,27.8868781776,8.83155608831,566509.352997,4585759.05001,"East","Savanna"
"2257",1128,0.384208039922,0.0140170382898,530147.08357,4557928.54686,"West","Prairie"
"2258",1128,167.709792057,25.1540225621,567306.862986,4586576.67417,"East","Forest"
"2259",1129,0,0,528516.263124,4565099.86907,"West","Prairie"
"2260",1129,0,0,569751.416856,4584085.77109,"East","Prairie"
"2261",1130,3.02331264676,0.373792171662,531744.543746,4565937.95793,"West","Savanna"
"2262",1130,526.282284478,90.668197685,571402.644311,4582451.97902,"East","Forest"
"2263",1131,0,0,530940.81209,4562750.48944,"West","Prairie"
"2264",1131,174.620354231,46.0103485356,566566.754301,4582518.27496,"East","Forest"
"2265",1132,1.33492864511,0.187367877005,531759.305975,4557930.39426,"West","Savanna"
"2266",1132,120.306797433,101.498989486,572221.568065,4580840.23477,"East","Forest"
"2267",1133,0,0,530947.646902,4557929.46714,"West","Prairie"
"2268",1133,865.71495177,140.372557065,564208.444509,4577679.56585,"East","Forest"
"2269",1134,0.480945847935,0.0645801974203,528532.632556,4557916.54815,"West","Prairie"
"2270",1134,761.807074918,361.005365881,573801.570215,4583301.45549,"East","Forest"
"2271",1135,5.79911071239,0.570059837396,527708.789679,4557913.22101,"West","Savanna"
"2272",1135,109.203101365,120.406845368,568986.780099,4582492.51367,"East","Forest"
"2273",1136,1.13457251905,0.269051506299,533372.462103,4559542.13543,"West","Savanna"
"2274",1136,206.060282562,8.87504433711,566546.127187,4584135.88918,"East","Forest"
"2275",1137,0,0,527699.901426,4565898.51274,"West","Prairie"
"2276",1137,13.4240862404,1.22437528165,567311.744742,4585741.28247,"East","Savanna"
"2277",1138,6.45734878276,2.61758953869,533369.975251,4560339.58716,"West","Savanna"
"2278",1138,7.59932810491,0.770127277375,569842.965914,4579260.03338,"East","Savanna"
"2279",1139,8.3046394597,1.02675759381,528525.677002,4561115.81983,"West","Savanna"
"2280",1139,1305.16851049,8.59740239473,572184.908821,4583256.8752,"East","Forest"
"2281",1140,2.63949530492,0.493519792445,530133.501664,4564341.61998,"West","Savanna"
"2282",1140,1602.11298374,191.702918639,572235.855246,4580048.52483,"East","Forest"
"2283",1141,0,0,532571.010414,4559538.49151,"West","Prairie"
"2284",1141,0,0,579526.866173,4580909.60159,"East","Prairie"
"2285",1142,0.837339651687,0.0339429011244,528524.696707,4561914.32824,"West","Savanna"
"2286",1142,148.841879727,31.7515226312,583459.525342,4585798.39467,"East","Forest"
"2287",1143,4.39193784299,1.2395632583,534994.802623,4560359.49005,"West","Savanna"
"2288",1143,272.997943734,58.2369720445,573890.052492,4577653.49156,"East","Forest"
"2289",1144,53.7137117554,19.705208981,531751.931438,4562748.88851,"West","Forest"
"2290",1144,302.170990619,15.3112300913,575429.742472,4584900.69366,"East","Forest"
"2291",1145,13.4833623926,2.45956340437,533370.739677,4557934.17817,"West","Savanna"
"2292",1145,42.8916771213,6.28099120705,583543.405553,4581779.02867,"East","Savanna"
"2293",1146,35.7139313374,2.96782864313,533371.653285,4558738.11269,"West","Savanna"
"2294",1146,284.935525708,62.9492274045,580261.384383,4585761.97996,"East","Forest"
"2295",1147,6.71027234064,1.25465357208,530129.267016,4565137.24504,"West","Savanna"
"2296",1147,1159.83127337,42.314053011,576358.813914,4577664.69253,"East","Forest"
"2297",1148,309.917559738,78.5187727115,528515.704543,4566739.84528,"West","Forest"
"2298",1148,928.372268358,361.005365881,580339.569039,4580921.81312,"East","Forest"
"2299",1149,3.1697517815,0.309984428372,529336.638748,4559523.41549,"West","Savanna"
"2300",1149,132.510949454,13.4288578301,581946.800108,4581746.48434,"East","Forest"
"2301",1150,0,0,531751.542343,4561140.95028,"West","Prairie"
"2302",1150,400.791251046,127.536704562,576228.091613,4585700.30315,"East","Forest"
"2303",1151,0,0,528530.407978,4558713.92483,"West","Prairie"
"2304",1151,73.1748286833,54.7274718718,580272.961086,4584949.99874,"East","Forest"
"2305",1152,1.78945081963,0.652844241926,530131.595287,4563546.90481,"West","Savanna"
"2306",1152,154.111671645,8.8241176402,574721.539813,4577656.08662,"East","Forest"
"2307",1153,176.02736297,48.6109378317,580405.361525,4577704.80317,"East","Forest"
"2308",1153,271.517575947,66.1759734771,534990.373107,4559557.81036,"West","Forest"
"2309",1154,22.8228827725,1.30679136968,526100.689355,4559516.55882,"West","Savanna"
"2310",1154,159.787232968,47.9315085175,581872.079733,4585771.83646,"East","Forest"
"2311",1155,49.9585787567,6.17671006227,529320.771035,4565917.43822,"West","Forest"
"2312",1155,218.072564844,22.0997999184,580312.726236,4582533.40419,"East","Forest"
"2313",1156,2.51788719818,0.424852147522,528528.27812,4559511.39911,"West","Savanna"
"2314",1156,231.610219867,83.2072691252,575527.398063,4579267.45776,"East","Forest"
"2315",1157,1.32372203484,0.0912206203207,530940.468644,4564343.64052,"West","Savanna"
"2316",1157,105.373024094,6.83434232363,578766.740992,4578486.74831,"East","Forest"
"2317",1158,0.48982970664,0.0806651221476,534988.829695,4558747.74282,"West","Prairie"
"2318",1158,26.4646576605,5.43098518718,582009.636612,4577721.72393,"East","Savanna"
"2319",1159,0.391220900984,0.0731485513514,529324.762549,4564319.57643,"West","Prairie"
"2320",1159,963.298840844,61.0138409077,574619.650343,4584105.59745,"East","Forest"
"2321",1160,0.316996899684,0.0751723595628,578753.344515,4579290.75374,"East","Prairie"
"2322",1160,198.529498545,20.9240474007,534194.88162,4564404.66573,"West","Forest"
"2323",1161,0,0,529331.896911,4561129.0391,"West","Prairie"
"2324",1161,0,0,581884.367945,4584963.48992,"East","Prairie"
"2325",1162,0,0,529329.966468,4557922.44235,"West","Prairie"
"2326",1162,0,0,581149.586617,4580934.00299,"East","Prairie"
"2327",1163,0,0,580249.785478,4586653.78702,"East","Prairie"
"2328",1163,18.5207558504,8.44614495716,530124.936779,4565932.75861,"West","Savanna"
"2329",1164,0,0,577109.704708,4580081.31141,"East","Prairie"
"2330",1164,27.1573516596,7.15563326317,526913.744625,4559515.69375,"West","Savanna"
"2331",1165,3.46331700314,0.505407924858,526894.430467,4564303.49305,"West","Savanna"
"2332",1165,190.393252394,55.7617899057,577850.74148,4585711.1975,"East","Forest"
"2333",1166,0.951964639091,0.225748037953,526901.663885,4563501.9909,"West","Savanna"
"2334",1166,94.8391836292,27.8723197207,575553.032798,4577658.67357,"East","Forest"
"2335",1167,0.643871455784,0.0473068999224,534179.062363,4557935.92923,"West","Savanna"
"2336",1167,725.149771541,334.001880749,578660.397555,4585720.36299,"East","Forest"
"2337",1168,0,0,527718.507964,4561114.46918,"West","Prairie"
"2338",1168,132.677725282,44.1693187814,578780.128655,4577682.73503,"East","Forest"
"2339",1169,5.91406572784,1.63020552688,526078.08221,4565921.68246,"West","Savanna"
"2340",1169,126.852516272,10.541447473,577130.630233,4579278.67291,"East","Forest"
"2341",1170,0.266736376708,0.0573067024187,533391.141138,4565199.64888,"West","Prairie"
"2342",1170,126.7692549,33.4021633802,583574.987348,4580168.9986,"East","Forest"
"2343",1171,79.1693784688,7.74233322383,527705.227183,4564300.513,"West","Forest"
"2344",1171,129.395426588,118.018134744,580371.311773,4579317.50049,"East","Forest"
"2345",1172,123.107284641,60.8822766944,581915.326564,4583350.95567,"East","Forest"
"2346",1172,275.854526804,161.02373976,534194.559429,4566005.00283,"West","Forest"
"2347",1173,12.2950259505,2.64774218205,534999.731248,4566807.3191,"West","Savanna"
"2348",1173,87.0622685172,19.8517961722,575512.499128,4580071.45229,"East","Forest"
"2349",1174,58.7566757594,2.97724470542,528523.611647,4562712.92499,"West","Forest"
"2350",1174,293.993422654,93.10541629,579502.490286,4582518.63231,"East","Forest"
"2351",1175,0.544132250129,0.0796818895392,533391.824942,4564398.0489,"West","Savanna"
"2352",1175,100.942739747,49.9208786018,581186.369699,4579329.25269,"East","Forest"
"2353",1176,81.0298150363,3.48996513125,577972.364509,4577676.7215,"East","Forest"
"2354",1176,171.338906332,15.6273669538,530934.78757,4565935.41431,"West","Forest"
"2355",1177,0.875511011169,0.150833512313,530138.013118,4561142.34618,"West","Savanna"
"2356",1177,109.498708838,54.1522031666,581980.515898,4580143.59665,"East","Forest"
"2357",1178,4.17658200036,0.211630533665,534183.461538,4561149.05579,"West","Savanna"
"2358",1178,157.389876054,97.6147678526,575497.594709,4580875.43213,"East","Forest"
"2359",1179,23.1903162336,9.40056534255,526083.714416,4564321.99514,"West","Savanna"
"2360",1179,125.27222263,34.8485282992,577041.089469,4585702.0222,"East","Forest"
"2361",1180,21.8212228006,1.50374884427,530129.693186,4562752.08279,"West","Savanna"
"2362",1180,215.960787903,66.9705152105,582005.53211,4578531.36457,"East","Forest"
"2363",1181,25.4517303538,2.68248908226,530145.09516,4559535.5289,"West","Savanna"
"2364",1181,114.233064566,52.0944733584,582001.430984,4579340.99965,"East","Forest"
"2365",1182,35.8064089611,6.16874757487,526883.297103,4565894.91206,"West","Savanna"
"2366",1182,308.497636942,38.1416066211,575395.502681,4586601.98454,"East","Forest"
"2367",1183,3.38944062619,0.583934671184,531747.336371,4564345.64895,"West","Savanna"
"2368",1183,65.1687441274,29.7193410475,582797.445769,4579351.79799,"East","Forest"
"2369",1184,34.6200032845,9.29737373304,579585.15676,4577693.67221,"East","Savanna"
"2370",1184,283.695287116,186.875680896,530146.091883,4558731.99145,"West","Forest"
"2371",1185,0,0,528527.027632,4560313.61532,"West","Prairie"
"2372",1185,29.8814375468,9.93259301659,583593.465401,4579362.59271,"East","Savanna"
"2373",1186,31.9889009711,1.83161873683,532567.547347,4565969.65605,"West","Savanna"
"2374",1186,683.502757071,279.839454865,576329.012011,4579273.06933,"East","Forest"
"2375",1187,14.1611533803,1.14808997287,531764.38291,4558732.61842,"West","Savanna"
"2376",1187,83.7715770103,27.5060996253,581859.827378,4586667.15583,"East","Forest"
"2377",1188,3.33593191478,0.326235938639,534999.331517,4561161.16732,"West","Savanna"
"2378",1188,412.237670041,104.441955288,575415.102695,4585698.57825,"East","Forest"
"2379",1189,3.72397727537,1.02839708989,534997.710363,4561963.95461,"West","Savanna"
"2380",1189,32.253704081,6.94585706174,583444.732065,4586690.86859,"East","Savanna"
"2381",1190,87.3232546265,23.0086200336,526098.18068,4562714.97776,"West","Forest"
"2382",1190,139.28328874,12.7036591412,574661.577485,4580872.41117,"East","Forest"
"2383",1191,0.533576514236,0.0521808716138,531749.681694,4563547.3245,"West","Savanna"
"2384",1191,107.301519446,50.8907715467,581896.65199,4584155.13374,"East","Forest"
"2385",1192,0,0,578714.158658,4580897.38452,"East","Prairie"
"2386",1192,4.24949201735,0.38758488976,534181.419586,4559549.92671,"West","Savanna"
"2387",1193,7.41005722362,1.45683578931,576293.18941,4580879.69454,"East","Savanna"
"2388",1193,25.985012009,5.95139356809,534996.093348,4562766.6349,"West","Savanna"
"2389",1194,0,0,581066.732784,4585766.91221,"East","Prairie"
"2390",1194,3.956562027,0.681638654001,530133.853385,4561947.21804,"West","Savanna"
"2391",1195,2.00182997363,0.442253207711,526911.339369,4561113.11099,"West","Savanna"
"2392",1195,168.77632677,193.275713176,576254.424914,4584099.73131,"East","Forest"
"2393",1196,1.50655511942,0.296192505714,581123.362569,4582540.09428,"East","Savanna"
"2394",1196,1.52622946941,0.34723499725,527716.256287,4562706.65713,"West","Savanna"
"2395",1197,0,0,530944.777503,4561141.652,"West","Prairie"
"2396",1197,1.10244898118,0.108372113953,575540.216236,4578463.07344,"East","Savanna"
"2397",1198,0,0,531751.691523,4561950.2298,"West","Prairie"
"2398",1198,128.675667605,8.15011539416,583516.946398,4583384.8337,"East","Forest"
"2399",1199,0,0,531769.559274,4559534.84014,"West","Prairie"
"2400",1199,205.881101132,45.4841712743,580388.339205,4578511.1579,"East","Forest"
"2401",1200,0,0,526909.007736,4557912.70746,"West","Prairie"
"2402",1200,212.576712146,10.7714209926,579562.330318,4579304.13086,"East","Forest"
"2403",1201,0,0,516371.383238,4561077.86263,"West","Prairie"
"2404",1201,392.629898781,71.6214622426,578636.218125,4586630.51731,"East","Forest"
"2405",1202,0,0,517195.28958,4557817.79749,"West","Prairie"
"2406",1202,582.748363927,103.053751097,578733.756022,4580094.07355,"East","Forest"
"2407",1203,0,0,517195.837189,4558643.7523,"West","Prairie"
"2408",1203,149.297484657,5.44681095021,577868.72654,4584102.64037,"East","Forest"
"2409",1204,0,0,518817.179076,4558649.67412,"West","Prairie"
"2410",1204,345.994147275,214.589014309,582665.802895,4585785.12394,"East","Forest"
"2411",1205,0,0,518778.636983,4565042.59163,"West","Prairie"
"2412",1205,196.705987407,9.96723950022,577941.986101,4579284.71534,"East","Forest"
"2413",1206,0,0,519608.319226,4561075.41461,"West","Prairie"
"2414",1206,162.432900265,29.6301475496,582732.148348,4582564.71573,"East","Forest"
"2415",1207,0,0,519602.214439,4564257.98362,"West","Prairie"
"2416",1207,28.4850452909,0.721679274567,575484.223924,4581682.5709,"East","Savanna"
"2417",1208,0,0,522032.892677,4558697.73537,"West","Prairie"
"2418",1208,115.445734438,51.7115398897,582700.121746,4584171.07379,"East","Forest"
"2419",1209,0,0,522012.460341,4562689.28574,"West","Prairie"
"2420",1209,3.14073470954,0.260995137818,579460.892825,4585741.17447,"East","Savanna"
"2421",1210,0,0,524475.449045,4561113.13016,"West","Prairie"
"2422",1210,75.9063179796,9.61557475776,577164.599372,4577670.698,"East","Forest"
"2423",1211,0,0,525287.573456,4560321.39006,"West","Prairie"
"2424",1211,59.9444101424,15.7946260936,575444.38555,4584102.79974,"East","Forest"
"2425",1212,0,0,518785.400228,4563449.25364,"West","Prairie"
"2426",1212,0,0,583556.509431,4580975.39861,"East","Prairie"
"2427",1213,0,0,521204.155305,4557894.43457,"West","Prairie"
"2428",1213,157.378774863,34.7688209916,580355.443237,4580119.65864,"East","Forest"
"2429",1214,0,0,525280.132029,4563534.97683,"West","Prairie"
"2430",1214,134.929555638,100.91384693,577147.612187,4578474.68817,"East","Forest"
"2431",1215,0,0,517973.495658,4557824.40862,"West","Prairie"
"2432",1215,55.6132046447,15.3578965679,583530.300016,4582582.65065,"East","Forest"
"2433",1216,0,0,516339.524114,4557843.226,"West","Prairie"
"2434",1216,0.573915618317,0.104690641022,580326.151658,4581727.61256,"East","Savanna"
"2435",1217,3.80680121245,0.470660053572,523663.177762,4557895.98416,"West","Savanna"
"2436",1217,111.661824209,52.9587690431,581090.593524,4584146.5767,"East","Forest"
"2437",1218,0,0,581959.60681,4580946.18629,"East","Prairie"
