"","POINT_X","density","Line"
"790",724489.1679,491.26470423,"West"
"791",724520.19,0,"West"
"792",724544.5294,298.536738077,"West"
"793",724553.1135,11.2689142222,"West"
"794",724568.87,1.21470731306,"West"
"795",724594.7956,0,"West"
"796",724620.72,4.1225121537,"West"
"797",724622.5542,7.05473167588,"West"
"798",724650.1839,0,"West"
"799",724679.64,0,"West"
"800",724690.9689,59.2456337624,"West"
"801",724714.2638,0,"West"
"802",724748.88,0,"West"
"803",724763.3802,0.605491735884,"West"
"804",724782.646,25.2702505919,"West"
"805",724828.0812,32.8350113126,"West"
"806",724870.84,26.1608281056,"West"
"807",724892.3342,0,"West"
"808",724904.8405,12.1616920782,"West"
"809",724938.84,0.325885156629,"West"
"810",724962.1219,0.0885661204697,"West"
"811",724973.3178,0.347517379878,"West"
"812",725007.8,0.18756883138,"West"
"813",725019.2674,0,"West"
"814",725041.7328,86.1674015985,"West"
"815",725075.67,8.5493933329,"West"
"816",725105.2165,0,"West"
"817",725134.77,0.0901926483656,"West"
"818",725136.9112,0.137973107658,"West"
"819",725190.7238,0.5361023365,"West"
"820",725211.38,1.56288818575,"West"
"821",725250.9807,0.515451268615,"West"
"822",725255.9293,11.2458425721,"West"
"823",725290.58,0,"West"
"824",725317.5247,0,"West"
"825",725325.2707,2.11778006303,"West"
"826",725359.96,281.049134664,"West"
"827",725371.6437,0,"West"
"828",725391.0619,32.8277653985,"West"
"829",725422.16,79.5470496542,"West"
"830",725428.8448,8.42084270193,"West"
"831",725456.2702,78.4603824381,"West"
"832",725483.6271,38.2980408488,"West"
"833",725490.38,23.7841988617,"West"
"834",725529.0511,21.6756147338,"West"
"835",725553.1666,0,"West"
"836",725567.73,100.342973621,"West"
"837",725598.6026,87.0890140473,"West"
"838",725629.48,0,"West"
"839",725661.8203,2.67812810918,"West"
"840",725673.6009,0,"West"
"841",725694.16,0,"West"
"842",725731.1462,0,"West"
"843",725744.7086,20.8581839332,"West"
"844",725768.13,1.30258314196,"West"
"845",725797.5794,0,"West"
"846",725818.5919,51.9834574841,"West"
"847",725827.03,0,"West"
"848",725856.4773,0,"West"
"849",725882.3307,0,"West"
"850",725885.93,0,"West"
"851",725910.8418,47.8022826657,"West"
"852",725935.76,30.9247108966,"West"
"853",725947.337,0,"West"
"854",725963.0788,9.15493369272,"West"
"855",725990.4,1.58898649743,"West"
"856",726020.3957,0,"West"
"857",726022.058,0,"West"
"858",726053.71,8.50310475142,"West"
"859",726084.2861,289.72444644,"West"
"860",726095.8449,0.747206203656,"West"
"861",726114.86,38.1720563327,"West"
"862",726144.6389,0,"West"
"863",726162.7632,8.26873639039,"West"
"864",726174.42,0,"West"
"865",726205.6928,31.3854803984,"West"
"866",726227.7709,134.466398403,"West"
"867",726236.97,92.2188335688,"West"
"868",726262.288,54.079116867,"West"
"869",726287.61,6.23942466238,"West"
"870",726298.7892,0.422708219924,"West"
"871",726322.5299,65.6869721935,"West"
"872",726357.45,5.49061845453,"West"
"873",726376.5269,0.789651788049,"West"
"874",726401.1364,0,"West"
"875",726438.575,28.1184870082,"West"
"876",726476.36,84.1983485992,"West"
"877",726505.3422,0.209302371833,"West"
"878",726513.469,10.5044794531,"West"
"879",726550.58,2.53432659492,"West"
"880",726572.3231,9.53823931687,"West"
"881",726589.9828,371.418297009,"West"
"882",726629.38,0,"West"
"883",726631.7526,97.75252765,"West"
"884",726659.1898,12.6276585053,"West"
"885",726688.99,0,"West"
"886",726691.2417,3.47613310534,"West"
"887",726724.4512,0.636008943404,"West"
"888",726741.6099,9.48018337988,"West"
"889",726759.91,0.527515312226,"West"
"890",726794.6595,1.06192244076,"West"
"891",726794.8336,29.4563230623,"West"
"892",726829.41,207.175904764,"West"
"893",726854.9766,53.7038954379,"West"
"894",726865.2598,114.308610803,"West"
"895",726901.11,9.19983576155,"West"
"896",726918.3056,0,"West"
"897",726933.3374,7.12681664567,"West"
"898",726978.2177,0,"West"
"899",726999.4721,10.1749272151,"West"
"900",727033.38,101.645173451,"West"
"901",727036.6127,0,"West"
"902",727070.2899,42.9977590753,"West"
"903",727091.4533,65.6869721935,"West"
"904",727107.2,0,"West"
"905",727146.2651,0.865127108987,"West"
"906",727168.7876,20.4141739492,"West"
"907",727185.33,330.380752349,"West"
"908",727216.4993,5.80310526275,"West"
"909",727247.67,2.01760879115,"West"
"910",727282.097,0,"West"
"911",727284.9218,6.85004110699,"West"
"912",727316.52,82.7656750656,"West"
"913",727346.5191,0,"West"
"914",727353.9017,15.5285116696,"West"
"915",727376.51,22.2112719845,"West"
"916",727406.4964,2.50104915129,"West"
"917",727426.8609,186.047071648,"West"
"918",727436.48,25.2782908113,"West"
"919",727466.5171,16.3006453508,"West"
"920",727488.0443,0,"West"
"921",727496.56,27.6584719774,"West"
"922",727522.0098,24.2576363614,"West"
"923",727547.46,48.0189445468,"West"
"924",727568.3603,63.4007492677,"West"
"925",727573.3648,0,"West"
"926",727599.27,0,"West"
"927",727627.7522,7.41877835168,"West"
"928",727635.719,0,"West"
"929",727656.24,6.99639806397,"West"
"930",727688.9961,43.4785334056,"West"
"931",727710.1588,8.003564905,"West"
"932",727721.75,42.603450981,"West"
"933",727751.8844,52.6438707472,"West"
"934",727779.7459,54.4004612915,"West"
"935",727782.01,0,"West"
"936",727809.1375,0,"West"
"937",727836.26,0.649577803163,"West"
"938",727846.2781,19.8838255194,"West"
"939",727865.778,0,"West"
"940",727895.3,0,"West"
"941",727914.0763,0,"West"
"942",727937.7111,653.821916128,"West"
"943",727980.13,336.716563995,"West"
"944",727981.4433,71.4068425991,"West"
"945",728008.6839,0,"West"
"946",728048.0098,4.64033664501,"West"
"947",728093.49,2.51819960201,"West"
"948",728121.6717,0,"West"
"949",728125.3545,5.504258452,"West"
"950",728157.22,46.1361056257,"West"
"951",728179.7708,0,"West"
"952",728190.7799,0,"West"
"953",728224.34,0.791577402244,"West"
"954",728237.8934,88.1153995683,"West"
"955",728255.7155,0,"West"
"956",728287.09,0,"West"
"957",728297.659,89.9152417702,"West"
"958",728331.9535,4.94289879003,"West"
"959",728351.2723,1.28829951174,"West"
"960",728376.81,97.9689482629,"West"
"961",728409.4198,1.71514677811,"West"
"962",728415.1568,0.299955592013,"West"
"963",728442.03,2.48912033121,"West"
"964",728470.1664,12.6946607282,"West"
"965",728480.618,0,"West"
"966",728519.21,0.110505617551,"West"
"967",728530.1661,0.189468017052,"West"
"968",728556.5672,0,"West"
"969",728585.8705,54.9449785707,"West"
"970",728593.93,20.5481346721,"West"
"971",728626.5519,0,"West"
"972",728650.3966,0,"West"
"973",728659.18,45.5691675363,"West"
"974",728690.0645,0,"West"
"975",728711.8924,1.83955755279,"West"
"976",728720.95,50.0347669126,"West"
"977",728749.2545,10.4410409812,"West"
"978",728777.56,29.824285355,"West"
"979",728778.1878,0,"West"
"980",728812.9538,11.4491113901,"West"
"981",728848.35,2.85681597298,"West"
"982",728887.5846,27.2430139344,"West"
"983",728899.4126,185.91170056,"West"
"984",728926.82,3.20018047604,"West"
"985",728954.9234,7.80939246101,"West"
"986",728965.9241,33.2956903231,"West"
"987",728983.03,39.0081771356,"West"
"988",729011.1678,58.5112950691,"West"
"989",729035.4104,10.6279697222,"West"
"990",729039.31,1.01479326612,"West"
"991",729069.0354,26.9994563829,"West"
"992",729094.7834,0.593802026076,"West"
"993",729098.76,12.4617210793,"West"
"994",729126.9216,14.4131844837,"West"
"995",729155.08,24.7687086974,"West"
"996",729183.6933,51.6304162252,"West"
"997",729193.0643,12.984083053,"West"
"998",729231.05,11.2967608992,"West"
"999",729252.8015,2.99480874721,"West"
"1000",729257.5709,0,"West"
"1001",729284.09,43.6379477543,"West"
"1002",729311.3363,0,"West"
"1003",729324.7297,21.3878893224,"West"
"1004",729338.58,214.861496442,"West"
"1005",729364.1522,251.114927825,"West"
"1006",729389.73,1375.29947622,"West"
"1007",729395.037,1782.54921397,"West"
"1008",729427.1296,17.3407421211,"West"
"1009",729459.2064,19.2207020967,"West"
"1010",729464.53,35.1416741737,"West"
"1011",729496.511,0,"West"
"1012",729521.5617,11.8589768888,"West"
"1013",729528.49,0,"West"
"1014",729590.1858,0,"West"
"1015",729601.527,722.225617856,"West"
"1016",729661.6268,0,"West"
"1017",729732.6964,4.95101992955,"West"
"1018",729739.9822,1.48522258858,"West"
"1019",729774.63,5.66495607915,"West"
"1020",729794.3971,38.269684571,"West"
"1021",729810.5547,137.528323202,"West"
"1022",729846.48,960.321495389,"West"
"1023",729856.9021,0.363231365181,"West"
"1024",729918.7981,3.39245718081,"West"
"1025",729946.761,1515.5387469,"West"
"1026",729971.902,6.52295185363,"West"
"1027",729990.57,29.1720133828,"West"
"1028",730027.0749,10.6715147466,"West"
"1029",730039.8718,18.0013291263,"West"
"1030",730063.58,67.3724552502,"West"
"1031",730092.0786,8.90644903321,"West"
"1032",730096.9132,43.5959406505,"West"
"1033",730130.25,42.3645229595,"West"
"1034",730153.4624,40.7864561373,"West"
"1035",730163.1995,68.4616374298,"West"
"1036",730196.15,65.3694222371,"West"
"1037",730200.1851,89.21554873,"West"
"1038",730227.6916,20.4293981413,"West"
"1039",730259.23,22.889350223,"West"
"1040",730265.1585,6.92198097922,"West"
"1041",730290.7036,0,"West"
"1042",730322.17,10.7208146123,"West"
"1043",730323.5404,18.9207898849,"West"
"1044",730362.4929,0,"West"
"1045",730373.333,2.41906012054,"West"
"1046",730402.81,2.4027588405,"West"
"1047",730438.8588,0,"West"
"1048",730474.9,25.3584922938,"West"
"1049",730506.7386,0,"West"
"1050",730538.57,0,"West"
"1051",730572.1701,36.9963950232,"West"
"1052",730605.77,17.6021869394,"West"
"1053",730621.1529,23.4581769339,"West"
"1054",730640.1313,0,"West"
"1055",730674.5,0,"West"
"1056",730706.6648,27.0643305303,"West"
"1057",730738.83,0,"West"
"1058",730763.7785,6.17695638955,"West"
"1059",730776.2689,108.522430524,"West"
"1060",730788.72,49.6070434323,"West"
"1061",730818.7094,0,"West"
"1062",730834.1357,18.6040010939,"West"
"1063",730848.7,0,"West"
"1064",730874.3795,225.982360766,"West"
"1065",730882.7397,0,"West"
"1066",730900.06,23.3719755546,"West"
"1067",730934.2047,0,"West"
"1068",730954.3434,0,"West"
"1069",730968.35,104.947032241,"West"
"1070",730989.4953,0,"West"
"1071",731010.64,19.9554873435,"West"
"1072",731015.5863,6.83815362019,"West"
"1073",731038.214,0,"West"
"1074",731065.78,6.69477159186,"West"
"1075",731083.3552,3.68335832453,"West"
"1076",731092.1879,24.2606009686,"West"
"1077",731118.59,829.323048303,"West"
"1078",731144.5042,0,"West"
"1079",731146.1878,53.8082561383,"West"
"1080",731170.42,2.46962665377,"West"
"1081",731198.6232,0,"West"
"1082",731207.4001,89.2905936083,"West"
"1083",731273.0823,19.5432086628,"West"
"1084",731337.3761,1.88516841623,"West"
"1085",731399.9329,0,"West"
"1086",731464.7761,0,"West"
"1087",731529.6899,5.03539191694,"West"
"1088",731593.6383,146.263385362,"West"
"1089",731650.1322,0,"West"
"1090",731710.6472,10.2865048199,"West"
"1091",731729.85,363.269210118,"West"
"1092",731753.8799,31.4186985834,"West"
"1093",731769.6366,5.50046430515,"West"
"1094",731777.91,43.8175141244,"West"
"1095",731799.8499,5.75263935561,"West"
"1096",731821.79,0.937284614122,"West"
"1097",731825.7982,0,"West"
"1098",731842.2802,0,"West"
"1099",731862.77,0.0795430028176,"West"
"1100",731890.1326,0,"West"
"1101",731890.4431,0.078272752235,"West"
"1102",731918.11,274.806638556,"West"
"1103",731935.5692,31.5512292968,"West"
"1104",731942.8548,1.41508559039,"West"
"1105",731967.6,146.283718586,"West"
"1106",731979.9848,201.936168339,"West"
"1107",732002.0283,337.409050607,"West"
"1108",732022.5213,141.610223982,"West"
"1109",732036.46,36.2004409225,"West"
"1110",732059.8479,0,"West"
"1111",732066.3435,41.4270699301,"West"
"1112",732096.23,210.341359096,"West"
"1113",732125.8963,167.273429169,"West"
"1114",732155.57,14.4731168757,"West"
"1115",732189.7788,14.8548284414,"West"
"1116",732223.99,0,"West"
"1117",732247.9655,0.602482269646,"West"
"1118",732271.94,51.1027335188,"West"
"1119",732298.4503,70.4370119838,"West"
"1120",732324.96,8.96348040321,"West"
"1121",732357.9704,76.7802805213,"West"
"1122",732390.98,129.799797164,"West"
"1123",732422.2959,0.417877988489,"West"
"1124",732453.61,9.48384505948,"West"
"1125",732483.1969,33.8705087278,"West"
"1126",732487.5329,11.1332981665,"West"
"1127",732512.78,2.62566896656,"West"
"1128",732537.1056,2.92084004664,"West"
"1129",732561.43,11.3584429061,"West"
"1130",732587.2741,3.1341673327,"West"
"1131",732597.0008,28.0835370947,"West"
"1132",732631.7562,16.6236804243,"West"
"1133",732632.57,0.855555675257,"West"
"1134",732661.5744,30.9349895285,"West"
"1135",732673.8266,128.012800502,"West"
"1136",732690.58,0,"West"
"1137",732721.0554,37.3062831416,"West"
"1138",732746.9185,103.450211864,"West"
"1139",732751.53,0.461383656324,"West"
"1140",732781.7261,464.676037842,"West"
"1141",732792.8688,7.07206853735,"West"
"1142",732811.92,0,"West"
"1143",732836.2064,66.6832084345,"West"
"1144",732848.7033,34.8731075531,"West"
"1145",732860.49,19.1622280681,"West"
"1146",732877.3399,44.9183606133,"West"
"1147",732894.19,7.18482125552,"West"
"1148",732904.3561,31.2612422251,"West"
"1149",732910.3182,100.88591757,"West"
"1150",732926.45,3.4070457537,"West"
"1151",732937.865,28.6934164196,"West"
"1152",732949.28,40.7308341336,"West"
"1153",732959.3012,235.078246732,"West"
"1154",732964.3474,7.50472559427,"West"
"1155",733030.9055,26.2161091381,"West"
"1156",733082.6554,0,"West"
"1157",733134.7475,0,"West"
"1158",733195.2323,0,"West"
"1159",733255.136,18.5408843533,"West"
"1160",733309.8728,37.2804291962,"West"
"1161",733359.04,85.1149480388,"West"
"1162",733359.8853,39.6808260725,"West"
"1163",733377.8368,7.4990453253,"West"
"1164",733396.64,506.346622257,"West"
"1165",733419.1804,0,"West"
"1166",733421.0367,34.8107810171,"West"
"1167",733441.73,117.450488402,"West"
"1168",733463.3026,63.3246882902,"West"
"1169",733484.88,40.1030284514,"West"
"1170",733504.1095,0.333955720287,"West"
"1171",733530.3019,75.2502956994,"West"
"1172",733559.691,563.438230955,"East"
"1173",733575.72,40.0519039591,"West"
"1174",733596.9325,2.82891854693,"West"
"1175",733615.2742,182.454905338,"West"
"1176",733618.14,55.0432052405,"West"
"1177",733639.5439,0,"West"
"1178",733660.0983,11.7019286889,"West"
"1179",733660.95,68.7915867623,"West"
"1180",733686.716,46.5527202821,"West"
"1181",733693.8581,12.2406443037,"West"
"1182",733712.49,71.4544841289,"West"
"1183",733727.3309,0,"West"
"1184",733737.7611,72.9839454218,"West"
"1185",733753.9056,26.3079018723,"West"
"1186",733763.04,0,"West"
"1187",733800.4278,0,"West"
"1188",733837.82,71.5733392175,"West"
"1189",733865.5954,5.5913243197,"West"
"1190",733893.37,8.76661762298,"West"
"1191",733918.9526,0,"West"
"1192",733944.53,0.728015012572,"West"
"1193",733972.0094,230.490303477,"West"
"1194",733999.49,66.4080628378,"West"
"1195",734028.0723,22.1625289058,"West"
"1196",734056.66,4.72855109181,"West"
"1197",734081.8119,41.5685593959,"West"
"1198",734106.96,49.4949818787,"West"
"1199",734132.6526,0,"West"
"1200",734158.34,27.8240236215,"West"
"1201",734183.9212,0.986852570954,"West"
"1202",734203.9364,15.0050840934,"West"
"1203",734209.5,1.96369334551,"West"
"1204",734233.3789,0.300771079018,"West"
"1205",734263.5719,6.40580041483,"West"
"1206",734317.64,17.3446038187,"West"
"1207",734321.6264,0,"West"
"1208",734342.7451,6.87723951565,"West"
"1209",734367.85,53.6689692552,"East"
"1210",734393.239,317.390864414,"East"
"1211",734418.63,0,"West"
"1212",734424.6296,13.4987659367,"West"
"1213",734439.166,76.8211451211,"West"
"1214",734459.7,43.8055434897,"West"
"1215",734469.7964,69.5720926488,"West"
"1216",734476.6165,230.474437738,"West"
"1217",734493.53,135.912248865,"West"
"1218",734510.8708,18.3184691253,"West"
"1219",734521.6407,122.355796117,"West"
"1220",734528.21,81.6349507112,"West"
"1221",734543.3715,39.9691196119,"West"
"1222",734558.53,8.2797951165,"East"
"1223",734572.2299,202.483713403,"West"
"1224",734574.2762,3.98620091531,"West"
"1225",734640.5109,6.83707450609,"West"
"1226",734694.8455,60.589395627,"West"
"1227",734748.9819,0,"West"
"1228",734812.4181,0,"West"
"1229",734866.0833,0,"West"
"1230",734919.137,99.7806982927,"West"
"1231",734966.01,0.906847151363,"West"
"1232",734969.695,0.33056025694,"West"
"1233",734988.6243,0,"West"
"1234",735011.24,55.4864335778,"West"
"1235",735015.031,567.629415743,"West"
"1236",735041.7932,79.6648831524,"West"
"1237",735067.53,2.86996179626,"West"
"1238",735108.4304,5.10030700743,"West"
"1239",735111.4134,15.3197926582,"West"
"1240",735167.3738,677.089211877,"East"
"1241",735221.2051,255.412296207,"West"
"1242",735231.12,4.26431517155,"West"
"1243",735254.8821,0,"West"
"1244",735260.9878,204.134529575,"East"
"1245",735278.65,0.288516621809,"West"
"1246",735301.2868,65.0763191714,"East"
"1247",735304.721,39.7079053195,"West"
"1248",735326.9625,0,"East"
"1249",735330.8,4.32584402112,"West"
"1250",735358.1558,10.8280027492,"West"
"1251",735364.4631,21.8523592038,"West"
"1252",735385.52,65.1613207789,"West"
"1253",735414.3593,27.706666668,"West"
"1254",735443.2,5.67199593503,"West"
"1255",735469.7611,9.78684040016,"West"
"1256",735496.32,33.1311563428,"West"
"1257",735524.8748,16.7589350778,"West"
"1258",735553.43,5.55165168676,"West"
"1259",735589.3906,12.1237928349,"West"
"1260",735625.35,152.796273275,"West"
"1261",735650.4291,6.57180302584,"West"
"1262",735675.51,11.5598636024,"West"
"1263",735703.4084,53.6889511821,"West"
"1264",735731.31,14.693137254,"West"
"1265",735756.1794,17.0594749296,"West"
"1266",735781.05,60.7849594625,"East"
"1267",735800.8047,54.8445989485,"East"
"1268",735820.56,25.2693714935,"West"
"1269",735837.5836,550.123195564,"West"
"1270",735845.6322,2.55525704385,"West"
"1271",735859.8896,0.91110980408,"West"
"1272",735875.107,0,"West"
"1273",735899.22,3.81487389549,"West"
"1274",735933.0592,11.8015912882,"West"
"1275",735966.9,0,"East"
"1276",735972.2521,2.63740928147,"West"
"1277",735995.3399,276.844261416,"East"
"1278",736023.78,105.232072673,"East"
"1279",736043.0269,81.0360921994,"East"
"1280",736062.27,0,"East"
"1281",736080.2863,40.0089975409,"West"
"1282",736085.6581,153.625595359,"East"
"1283",736109.04,95.0550100851,"East"
"1284",736117.3784,96.5326854116,"East"
"1285",736125.71,736.277163027,"East"
"1286",736142.6657,415.412261716,"West"
"1287",736148.0542,724.430461281,"East"
"1288",736170.39,79.199808716,"East"
"1289",736188.1185,208.295885349,"West"
"1290",736199.2515,1.58997450737,"West"
"1291",736256.8985,16.6290890476,"West"
"1292",736317.2342,27.6593625881,"West"
"1293",736370.0152,18.2123077355,"West"
"1294",736435.7189,12.8002741228,"West"
"1295",736484.7748,96.8736955313,"West"
"1296",736542.7379,0,"West"
"1297",736588.28,2.47667683313,"West"
"1298",736595.158,64.0207281664,"East"
"1299",736600.1429,0,"West"
"1300",736612.01,8.18296150735,"West"
"1301",736617.253,11.3399115341,"West"
"1302",736622.5,0.170542301672,"West"
"1303",736632.7912,32.372118346,"West"
"1304",736633.9354,144.185383551,"East"
"1305",736643.08,61.3849757313,"West"
"1306",736662.8835,83.9152025608,"West"
"1307",736682.69,152.628703425,"West"
"1308",736698.0356,66.3280589789,"West"
"1309",736703.1605,17.7992394163,"West"
"1310",736713.39,0.0818669575458,"West"
"1311",736767.7945,90.5262260047,"East"
"1312",736797.6563,20.9731226619,"West"
"1313",736819.6068,255.119492117,"East"
"1314",736864.7024,87.0420036936,"East"
"1315",736881.93,164.022880089,"West"
"1316",736907.034,356.758969895,"East"
"1317",736918.231,0.357314714169,"West"
"1318",736930.0302,84.3982502334,"East"
"1319",736954.54,19.7215006842,"West"
"1320",736967.6241,222.29838426,"East"
"1321",736983.7614,37.1982591009,"West"
"1322",737012.99,82.3214943072,"West"
"1323",737041.7908,68.3448195505,"West"
"1324",737070.59,0,"West"
"1325",737104.3716,2.58455182505,"West"
"1326",737138.15,0,"West"
"1327",737162.3746,180.113320371,"West"
"1328",737186.6,50.4481272502,"West"
"1329",737216.3435,1.35604603209,"West"
"1330",737246.09,18.1182952009,"West"
"1331",737270.0645,45.0857043988,"West"
"1332",737294.04,118.804322534,"West"
"1333",737324.1043,101.780395224,"West"
"1334",737351.1182,8.04923218612,"West"
"1335",737354.17,11.2207477794,"West"
"1336",737381.7165,60.2191114765,"East"
"1337",737409.27,55.2027892126,"East"
"1338",737412.3729,3.26866891884,"West"
"1339",737425.5669,37.77953897,"West"
"1340",737428.2886,50.6989941811,"East"
"1341",737446.234,221.097927307,"West"
"1342",737447.31,27.6949512676,"East"
"1343",737477.2063,42.9783542516,"West"
"1344",737494.6149,0,"West"
"1345",737507.1,51.3033028658,"East"
"1346",737534.9318,44.9979592669,"West"
"1347",737537.8958,130.746804619,"East"
"1348",737568.69,114.171337319,"East"
"1349",737592.0613,208.449855868,"East"
"1350",737615.43,415.618717694,"East"
"1351",737641.2823,973.071518472,"East"
"1352",737667.13,188.354138018,"East"
"1353",737681.2674,0.493882838764,"West"
"1354",737686.0784,295.300794927,"East"
"1355",737705.03,285.678109488,"East"
"1356",737719.6858,407.95066371,"East"
"1357",737734.35,37.2346323978,"East"
"1358",737746.3541,0.660895984584,"West"
"1359",737749.6001,117.181482513,"East"
"1360",737764.85,163.467312492,"East"
"1361",737792.1557,131.447371577,"East"
"1362",737804.2509,1.59760354977,"West"
"1363",737864.924,0,"West"
"1364",737930.0696,97.8490818453,"West"
"1365",737995.6276,171.603179391,"West"
"1366",738049.0054,59.889390158,"West"
"1367",738093.1099,112.02701583,"West"
"1368",738149.5092,585.021699526,"West"
"1369",738192.13,12.9956080966,"West"
"1370",738202.4357,24.5156908522,"West"
"1371",738207.7035,2.73169993979,"East"
"1372",738212.74,32.8187597979,"West"
"1373",738220.6869,95.355916995,"West"
"1374",738228.63,34.7951830264,"West"
"1375",738239.0097,41.7659350202,"West"
"1376",738249.39,20.1984794821,"West"
"1377",738254.5972,1.16677521554,"East"
"1378",738277.9655,0,"West"
"1379",738306.54,64.8422685517,"West"
"1380",738313.3559,109.292322817,"East"
"1381",738331.5111,65.4802380621,"West"
"1382",738356.48,3.65026260498,"West"
"1383",738375.448,124.061797269,"East"
"1384",738411.6691,185.245240519,"East"
"1385",738418.5429,0,"West"
"1386",738462.694,530.161252892,"East"
"1387",738480.61,12.0267710494,"West"
"1388",738501.667,305.266715149,"East"
"1389",738509.3905,157.895751055,"West"
"1390",738535.9388,94.9167126762,"East"
"1391",738538.17,10.9386034537,"West"
"1392",738566.8436,18.1010569003,"West"
"1393",738576.3566,94.1204789644,"East"
"1394",738595.51,47.0814443707,"West"
"1395",738627.3841,6.79798427934,"West"
"1396",738659.25,6.79538542111,"West"
"1397",738690.622,43.5133159711,"West"
"1398",738721.99,76.354944082,"West"
"1399",738763.3225,62.5162601904,"West"
"1400",738804.65,5.36371395868,"West"
"1401",738838.3086,9.38615489461,"West"
"1402",738851.9242,26.5385152089,"West"
"1403",738872.0508,156.576626644,"West"
"1404",738892.18,32.5683548335,"West"
"1405",738922.7142,139.237982328,"West"
"1406",738951.1747,0,"West"
"1407",738953.25,14.2682072665,"West"
"1408",738975.4962,0.0552951872719,"West"
"1409",739006.14,34.3916127046,"West"
"1410",739034.012,185.852719504,"East"
"1411",739041.042,56.639204134,"West"
"1412",739061.88,0.151673752103,"East"
"1413",739073.324,3.92536589063,"West"
"1414",739090.7468,56.6648129485,"East"
"1415",739108.2167,8.61500058768,"West"
"1416",739119.61,341.2082074,"East"
"1417",739150.9081,382.883468379,"East"
"1418",739160.5139,144.4321117,"West"
"1419",739182.21,85.4014908341,"East"
"1420",739195.0557,148.176338107,"East"
"1421",739207.91,124.943484361,"East"
"1422",739209.8238,13.312562308,"West"
"1423",739233.0808,104.851005513,"East"
"1424",739258.26,217.55536238,"East"
"1425",739278.2826,82.1084168634,"East"
"1426",739293.4018,188.316025001,"West"
"1427",739298.31,40.0785238428,"East"
"1428",739317.9201,179.017613415,"East"
"1429",739337.53,269.506031054,"East"
"1430",739354.4609,0,"West"
"1431",739362.6953,99.6083650374,"East"
"1432",739387.86,83.9693839361,"East"
"1433",739405.9518,129.179288806,"East"
"1434",739412.1832,25.1967644664,"West"
"1435",739473.5099,105.872889746,"West"
"1436",739532.3339,23.8476608157,"West"
"1437",739602.3869,33.5790831129,"West"
"1438",739666.6428,18.5131513039,"West"
"1439",739702.3439,1.09250499986,"West"
"1440",739759.8905,132.2739452,"West"
"1441",739806.65,226.112688943,"West"
"1442",739815.3497,5.7656300615,"West"
"1443",739837.9986,12.2628363035,"West"
"1444",739869.34,10.4597634663,"West"
"1445",739869.4145,0,"East"
"1446",739893.6792,12.1328893645,"West"
"1447",739918.01,104.795940736,"West"
"1448",739928.3837,51.7667680113,"East"
"1449",739942.5309,37.3082286768,"West"
"1450",739967.05,26.2777720943,"West"
"1451",739987.5497,113.85189159,"East"
"1452",739990.765,78.8825656787,"West"
"1453",740014.48,41.1501899917,"West"
"1454",740021.34,99.7873472992,"East"
"1455",740038.8265,88.3421869799,"West"
"1456",740063.17,0,"West"
"1457",740071.5439,42.7121013473,"East"
"1458",740084.6827,0,"West"
"1459",740106.2,116.405045921,"West"
"1460",740112.4347,212.242223183,"East"
"1461",740138.4723,61.5656278279,"West"
"1462",740148.4078,139.77636161,"East"
"1463",740170.75,28.0278335821,"West"
"1464",740188.5982,134.98085236,"East"
"1465",740199.8006,1.02046757297,"West"
"1466",740228.85,30.8560884411,"West"
"1467",740258.309,28.9151313961,"West"
"1468",740287.77,55.2196595401,"West"
"1469",740315.2218,3.31535237117,"West"
"1470",740342.68,21.7024093587,"West"
"1471",740371.3983,1.07535071512,"West"
"1472",740400.12,22.7021124769,"West"
"1473",740430.7212,3.55168139014,"West"
"1474",740461.32,8.9475941094,"West"
"1475",740486.9168,0.491380932526,"West"
"1476",740512.51,0.7508303428,"West"
"1477",740539.5202,4.59712854701,"West"
"1478",740566.53,35.1942023811,"West"
"1479",740567.5609,58.7778592217,"West"
"1480",740595.5447,9.48015123626,"West"
"1481",740624.56,1.48125012329,"West"
"1482",740650.7521,221.966576563,"East"
"1483",740675.2049,6.43396999348,"West"
"1484",740676.94,19.8012431211,"West"
"1485",740707.0514,114.018300783,"East"
"1486",740728.0885,0,"West"
"1487",740737.16,177.014997825,"East"
"1488",740765.0254,98.10783528,"East"
"1489",740780.025,0,"West"
"1490",740792.89,78.0130525929,"East"
"1491",740813.834,187.18841864,"East"
"1492",740833.7619,207.441273129,"West"
"1493",740834.77,27.1324937969,"East"
"1494",740859.8031,28.8584785666,"East"
"1495",740881.9612,26.0341964582,"West"
"1496",740884.83,103.77301764,"East"
"1497",740905.6959,32.3833987219,"East"
"1498",740915.8604,92.5826169137,"West"
"1499",740926.56,436.827310763,"East"
"1500",740942.9224,279.864864701,"East"
"1501",740959.28,33.2389174239,"East"
"1502",740970.402,160.62537917,"West"
"1503",740974.3108,65.4155176879,"East"
"1504",740989.34,178.053221625,"East"
"1505",741010.4941,339.416679286,"East"
"1506",741028.192,33.8906133944,"West"
"1507",741087.4527,2.73975271668,"West"
"1508",741141.0476,34.2488312137,"West"
"1509",741201.9189,91.0911572321,"West"
"1510",741264.0294,9.20773318777,"West"
"1511",741309.3979,14.1403515104,"West"
"1512",741361.2463,103.8059242,"West"
"1513",741412.5004,4.79367815519,"West"
"1514",741421.2,9.2638502459,"West"
"1515",741451.131,64.482169459,"West"
