FID,density,POINT_X,POINT_Y
722,2.126025176,772664.98000,526431.85000
723,27.37631283,774292.91000,524806.22000
724,0,773550.53940,532884.43160
725,54.53871177,771859.55110,526442.42440
726,15.91123216,775914.13000,528005.73000
727,2.92686819,770226.27630,524860.72330
728,24.71466986,772722.91830,530459.45950
729,37.57129412,773529.82000,531255.20420
730,40.94087181,771854.13850,524835.65600
731,9.8488445,775105.33500,528018.33580
732,10.20406906,771054.12000,526453.00000
733,14.70090222,771133.67000,531281.04000
734,139.9053514,771932.32820,531271.43820
735,36.41208158,771065.34000,524849.57000
736,0.496866893,772642.94000,524821.74000
737,162.7187982,774321.43550,530447.51840
738,190.2942221,770339.21180,532928.10970
739,84.99256824,775120.45620,529633.29600
740,12.43337619,775931.96290,530423.67550
741,37.38416253,773495.18280,528035.17170
742,51.63727627,770310.79440,531294.85850
743,4.231252369,775132.94220,531237.89790
744,1.584812674,776769.56120,532853.61680
745,133.7172507,771063.57990,527258.25410
746,72.60269069,774296.54000,528030.95000
747,143.8228951,777589.99400,533560.26020
748,67.93677575,775959.11000,532858.47000
749,0,775968.10680,533583.96240
750,29.7893791,771059.73200,525651.28590
751,0,771149.93000,532916.20000
752,24.12578202,779232.86190,533530.26720
753,225.6041543,772653.95760,525626.79450
754,29.15883566,774305.37760,528838.70400
755,9.605073183,774328.65000,531248.58000
756,4.566744361,769387.21000,524871.88000
757,41.85873839,771159.76020,533665.33080
758,1.605575947,771141.80200,532098.62130
759,0.797182446,773514.53390,529651.77380
760,71.39702881,774289.97010,527221.41540
761,11.51863798,778317.40030,524763.11730
762,26.98371789,772704.33910,528848.24150
763,0,771911.42300,529668.18110
764,144.0382214,775926.70000,529620.13000
765,0,774274.16760,525609.62740
766,57.6863187,770279.10220,529689.19030
767,49.44948072,772693.83000,528039.40000
768,221.5737661,775891.33440,525592.58570
769,51.30330287,737507.10000,543681.93000
770,109.2923228,738313.35590,543656.99350
771,177.0149978,740737.16000,543599.24000
772,0.151673752,739061.88000,542009.71000
773,221.9665766,740650.75210,541174.76050
774,50.69899418,737428.28860,541277.20520
775,51.76676801,739928.38370,543615.65170
776,341.2082074,739119.61000,543632.06000
777,382.8834684,739150.90810,544448.16180
778,98.10783528,740765.02540,544413.50780
779,54.84459895,735800.80470,541308.65070
780,130.7468046,737537.89580,544492.43540
781,0,739869.41450,541995.76970
782,2.73169994,738207.70350,540439.74640
783,144.1853836,736633.93540,542096.14760
784,114.0183008,740707.05140,542790.53670
785,60.78495946,735781.05000,540506.83000
786,56.66481295,739090.74680,542820.88470
787,60.21911148,737381.71650,539664.13320
788,64.02072817,736595.15800,540489.70820
789,1.166775216,738254.59720,542045.76780
790,185.8527195,739034.01200,541208.30900
791,55.20278921,737409.27000,540472.59000
792,27.69495127,737447.31000,542081.83000
793,421.6926361,750315.18500,540908.41760
794,829.8486804,750227.41000,538489.98000
795,81.78710425,747046.08000,540217.47000
796,152.2539423,747021.69080,539396.15030
797,112.8605241,748637.91140,539380.09790
798,130.0986583,747181.68070,544233.16170
799,39.67274165,745475.66000,541829.27000
800,0,748824.11540,544230.75050
801,145.5494737,748532.16730,536127.59930
802,41.05162302,745390.87390,539429.58780
803,146.9857362,747858.22070,540221.41140
804,39.15744391,746975.17060,537769.75790
805,275.2436848,748733.44000,541832.70000
806,24.93930217,746097.08190,535381.63040
807,148.7497925,750185.51000,536870.30000
808,61.13308235,747912.25550,541833.76440
809,275.0130937,745445.98360,541023.48510
810,92.53110754,746930.64380,536164.19410
811,367.3296509,746338.89130,543431.40980
812,156.2547733,746284.20480,541806.52070
813,93.69164544,748765.12100,542642.60090
814,94.43243644,747707.88640,535344.61850
815,197.8563853,746133.88420,536984.71170
816,117.5820537,750287.00000,540108.89000
817,32.31176825,748581.13560,537732.25380
818,119.7604934,746953.04000,536964.68000
819,108.1943494,750206.46210,537680.14150
820,25.49883694,750257.20240,539299.43680
821,525.069352,747092.75000,541783.77000
822,66.51323489,745340.08410,537823.10670
823,1064.047407,747754.92470,536947.17490
824,88.40325057,747069.41550,541000.62070
825,58.11004937,750155.30830,536070.85450
826,41.50019577,746908.25000,535363.71000
827,198.799554,747117.31220,542597.59770
828,0.474852264,744918.87620,543468.62570
829,19.06309797,748507.53000,535325.53000
830,1.226366183,745285.92000,535399.55000
831,2.657666868,750378.31900,542556.77970
832,47.78086264,741513.94040,543567.32030
833,168.7570239,744852.53940,541845.63320
834,136.8591872,748670.36000,540225.36000
835,1782.549214,748701.89770,541029.02780
836,0,748796.81000,543452.50000
837,42.0732902,749532.03320,541835.87320
838,19.6844755,746997.30000,538574.83000
839,82.18675168,749316.31470,535298.46880
840,128.5142253,745365.44000,538641.47000
841,0.655260759,750343.37000,541707.94000
842,61.17214817,749371.16090,536899.98500
843,149.9750408,746231.19430,540217.58510
844,104.5724507,746181.37040,538608.15290
845,162.9172096,749416.43680,538512.41020
846,50.04339804,748605.46000,538534.84000
847,22.86632122,745505.78380,542640.33280
848,116.451341,749478.67700,540167.12450
849,40.69831191,747141.88000,543411.42000
850,726.8075882,745300.32240,536202.14800
851,0,745535.91000,543451.40000
852,70.36311419,745416.31000,540217.70000
853,1338.940361,748556.81000,536929.67000
854,145.712488,745314.73000,537004.74000
855,416.1216026,745575.83040,544279.66300
856,0,747801.38140,538554.83680
857,699.4092941,742345.24370,544360.29610
858,102.6809607,756663.21260,537344.35980
859,83.16727759,753407.25000,536721.07000
860,480.6243862,751857.58120,539237.02850
861,195.3571977,755141.29220,540662.23720
862,137.5110918,757394.02770,534903.71030
863,118.5767366,756586.30000,534938.83000
864,597.9943298,757439.68740,536511.66330
865,115.5402094,751768.82660,536005.60100
866,161.4860323,759143.26410,539653.64170
867,1609.653174,754990.85430,535830.28190
868,84.22149766,753461.30000,538332.36000
869,28.31653753,750938.41060,535234.56100
870,231.194464,758401.34040,542085.68070
871,88.62818286,756687.22000,538142.08000
872,62.29131727,751148.87430,541673.48420
873,0,759830.76170,535601.58900
874,612.2516802,752556.21720,535155.08380
875,701.4953583,759004.25360,534834.58910
876,269.0881282,753564.87000,541581.88000
877,0,754955.15000,535026.30000
878,124.5528885,753543.71280,540764.57130
879,734.4224548,758201.76000,534868.59000
880,35.22890811,751751.72000,535197.72000
881,65.76013541,759239.77630,542868.72930
882,86.20321798,760054.04000,542844.10000
883,49.91787454,757485.72010,538100.54070
884,128.6820122,754323.76610,539902.30670
885,184.6811728,756753.33860,540550.76630
886,130.7055265,758220.96590,535672.64020
887,57.47211328,753360.72000,535112.45000
888,276.9354976,755931.82650,539799.90910
889,172.5139378,757610.36440,542925.76490
890,75.67206188,755887.90590,538192.25050
891,136.029444,758458.51950,543796.36800
892,66.68794111,759872.23380,537208.53320
893,110.9584583,759192.36740,541263.99990
894,66.7396024,759854.78000,536402.59000
895,79.31781396,758377.16000,541278.00000
896,118.4878402,759946.87000,539637.94000
897,87.58914603,753383.98170,535916.76330
898,121.5840946,755106.78390,539049.88470
899,118.9161745,750985.72430,536841.89450
900,74.119513,755236.49530,543929.40090
901,100.8931217,755157.61000,541467.12000
902,287.9407881,756639.20000,536546.64000
903,1782.549214,755997.64050,543008.50460
904,78.09157869,758339.66000,539669.34000
905,148.5663168,759086.95450,538036.73720
906,65.81431454,760007.57000,541250.00000
907,332.2097055,759047.47410,536439.64010
908,92.04385249,755200.07000,543058.84000
909,37.74326667,760030.80330,542047.04850
910,76.92528786,758425.52000,542893.36000
911,99.34660487,756738.68000,539742.47000
912,181.1478182,756795.21000,542958.17000
913,304.4900373,755026.56000,536634.26000
914,0,759918.28080,538826.20950
915,0,755178.83730,542262.98180
916,28.57824164,754157.93310,535069.37820
917,0.127060137,757572.58350,541318.53320
918,142.8485852,753434.27500,537526.71720
919,271.793677,751026.61430,538461.34940
920,211.2393084,755770.72310,534982.56640
921,0.100222263,753522.55000,539947.26000
922,727.0850661,751785.93000,536813.49000
923,156.2669095,751805.87660,537623.10240
924,758.187274,751921.85860,540840.18240
925,86.65006556,755057.57370,537438.33970
926,274.1431665,758311.93790,538864.16940
927,78.57611734,760076.69000,543742.12260
928,492.8371752,754274.94580,538287.38980
929,73.93744833,754361.23900,541524.50180
930,36.3447845,756612.74920,535742.73330
931,161.7319925,753491.92790,539139.81180
932,0.23461823,751995.80000,543287.55000
933,94.31458514,758240.17000,536476.69000
934,60.358284,756712.94850,538942.27500
935,329.0649553,754216.90290,536677.66710
936,0.054714515,756768.00000,541359.06000
937,208.9273869,754399.54430,543118.55810
938,223.3008935,751088.16930,540075.11590
939,157.9736399,755088.59000,538242.42000
940,0,752596.59120,536767.28050
941,99.39877564,759889.69000,538014.47000
942,144.1613411,751889.34000,540041.34000
943,57.64632933,751825.82000,538432.72000
944,22.00373028,753581.94590,542380.07810
945,141.1998474,756831.96810,543853.41680
946,230.2287538,751954.37000,541639.03000
947,1.7739807,751975.08540,542463.28610
948,27.88687818,752797.40880,543232.91180
949,167.7097921,753632.50800,544012.67460
950,0,755962.80440,541413.09450
951,526.2822845,757539.16630,539705.90370
952,174.6203542,752705.94890,539994.30130
953,120.3067974,758284.22000,538059.00000
954,865.7149518,750125.10000,535271.41000
955,761.8070749,759977.22030,540443.97100
956,109.2031014,755124.98000,539857.35000
957,206.0602826,752759.62260,541610.45240
958,13.42408624,753599.02000,543178.28000
959,7.599328105,755832.88040,536590.44890
960,1305.16851,758358.41130,540473.67060
961,1782.549214,758262.19480,537267.84420
962,148.8418797,769749.97000,542494.41000
963,272.9979437,759806.75000,534800.59000
964,302.1709906,761678.80280,541966.10640
965,42.89167712,769649.95020,538477.27560
966,284.9355257,766550.08000,542604.56000
967,1159.831273,762276.32360,534698.52320
968,928.3722684,766406.65000,537768.12000
969,132.5109495,768051.74850,538517.89720
970,400.791251,762513.83610,542727.90450
971,73.17482868,766524.47480,541793.25740
972,154.1116716,760638.45780,534765.03030
973,176.027363,766325.18000,534553.09000
974,159.787233,768161.27000,542540.60000
975,218.0725648,766453.59000,539378.48000
976,231.6102199,761518.26000,536336.93000
977,105.3730241,764722.17880,535408.90030
978,26.46465766,767930.41000,534496.50000
979,963.2988408,760832.21980,541209.36550
980,0.3169969,764745.60000,536212.27000
981,0,768136.55650,541732.89630
982,0,767217.28940,537743.17970
983,0,766579.32020,543495.57850
984,0,763138.01430,537076.95910
985,190.3932524,764137.03870,542664.36140
986,94.83918363,761470.17000,534729.47000
987,725.1497715,764947.14000,542636.39000
988,132.6777253,764698.75000,534605.53000
989,126.8525163,763122.17000,536274.60000
990,126.7692549,769607.87920,536868.27950
991,129.3954266,766364.95000,536164.83000
992,123.1072846,768093.70720,540121.36960
993,87.06226852,761540.20730,537140.36880
994,293.9934227,765642.62670,539400.86160
995,100.9427397,767180.62400,536139.22400
996,81.02981504,763890.61620,534636.55130
997,109.4987088,768012.11130,536915.93040
998,157.3898761,761562.15000,537943.80000
999,125.2722226,763326.94000,542692.33000
1000,215.9607879,767963.35270,535305.05940
1001,114.2330646,767996.30000,536113.62000
1002,308.4976369,761722.55610,543666.45450
1003,65.16874413,768792.88320,536087.94840
1004,34.62000328,765504.37190,534579.55730
1005,29.88143755,769589.47000,536062.28000
1006,683.5027571,762320.21350,536305.76550
1007,83.77157701,768190.00240,543435.15310
1008,412.23767,761700.74000,542763.48000
1009,32.25370408,769776.01630,543386.23590
1010,139.2832887,760725.92180,537979.13890
1011,107.3015194,768111.84000,540925.19000
1012,0,764779.99000,537818.22000
1013,7.410057224,762358.00820,537911.56240
1014,0,767355.67640,542572.58040
1015,168.7763268,762466.81040,541128.50580
1016,1.506555119,767264.58260,539348.01780
1017,1.102448981,761494.21540,535533.20430
1018,128.6756676,769696.95750,540081.84580
1019,205.8811011,766345.06700,535358.96250
1020,212.5767121,765555.27790,536188.55000
1021,392.6298988,764964.65490,543546.30760
1022,582.7483639,764762.79880,537015.24580
1023,149.2974847,764081.32590,541057.37640
1024,345.9941473,768955.62130,542517.50990
1025,196.7059874,763933.88430,536243.43340
1026,162.4329003,768874.59150,539298.91120
1027,28.48504529,761585.77280,538750.32180
1028,115.4457344,768916.07320,540904.30420
1029,3.14073471,765748.61260,542620.47440
1030,75.90631798,763082.48000,534667.57000
1031,59.94441014,761656.87000,541168.73000
1032,0,769626.29000,537674.28000
1033,157.3787749,766385.80210,536966.47330
1034,134.9295556,763102.32170,535471.08440
1035,55.61320464,769673.61000,539280.27000
1036,0.573915618,766430.12340,538573.30030
1037,111.6618242,767305.35480,540953.57340
1038,0,768027.93000,537718.24000
1039,0,764858.77950,540224.85690
1040,0,763966.92880,537848.77140
1041,175.3476053,760686.51930,536369.76300
1042,362.1274133,766476.23020,540180.22160
1043,3.134363884,763153.86000,537879.32000
1044,880.9118355,763276.75000,541088.28000
1045,118.2233205,763301.84370,541890.30390
1046,282.1293946,763184.09880,538683.05030
1047,142.7000384,766498.87000,540981.96000
1048,2.050848497,767127.79570,534524.79790
1049,74.98448672,762411.86350,539521.80980
1050,187.4777919,764831.66000,539423.24000
1051,0,768827.10720,537696.26160
1052,0,760778.13180,539597.39240
1053,0.054127292,761633.13130,540362.78680
1054,0,768741.37750,534471.63920
1055,1782.549214,765692.38300,541004.21690
1056,92.88718366,764022.99620,539455.00920
1057,2.367840663,764805.82620,538620.73030
1058,1.792148041,768075.57000,539317.55000
1059,66.52468406,764916.52090,541831.43380
1060,135.856335,764885.90000,541026.47000
1061,93.25826907,769720.30000,540883.42000
1062,120.9407273,769570.90810,535254.52820
1063,104.9269256,761609.39000,539556.84000
1064,997.2702434,769735.13810,541688.91780
1065,127.1666414,760877.38630,542803.78940
1066,151.5220459,763214.33000,539486.78000
1067,877.8710646,763245.54250,540287.52870
1068,6.047431687,763356.33520,543600.37890
1069,0,772913.47420,541605.56630
1070,460.3272924,778491.55830,539072.72340
1071,200.1329675,775261.36210,537533.91770
1072,50.52399659,777703.81620,539894.71490
1073,313.0243333,779303.89000,539056.93000
1074,453.3427314,772948.68040,543294.69100
1075,44.77625287,775279.80300,539149.49440
1076,80.93885514,772895.15370,539996.03260
1077,0,771328.48280,541629.52720
1078,0,771344.42000,542437.48000
1079,0,777748.04390,541505.94330
1080,0.405302056,776073.10000,539130.17000
1081,290.5139591,776848.00850,537495.85810
1082,0,774495.80540,539970.80360
1083,196.5816956,774519.38420,541579.19980
1084,130.3551733,776957.50250,542328.47500
1085,97.86657215,778455.77380,535848.48900
1086,129.5243112,772026.19010,536001.82240
1087,94.83239851,778539.38520,540689.08440
1088,0,779327.12720,539867.09280
1089,154.2246689,774533.66000,542385.61000
1090,95.4787931,778452.20030,537464.58120
1091,136.8535231,771380.15640,543332.54020
1092,119.8449665,775340.49450,542365.79100
1093,580.7128054,772921.62000,542413.03000
1094,162.6758082,777659.44170,538282.88310
1095,68.97287485,778583.37470,542299.95330
1096,133.9391748,777767.68000,542310.98000
1097,173.0975505,774554.64940,543262.66290
1098,65.97941751,776101.48000,540734.55000
1099,544.4387593,771222.13000,536018.49000
1100,71.73992182,777643.93330,536670.37850
1101,537.7175635,773727.63940,542399.32130
1102,470.5152421,776842.83080,535883.24820
1103,0,772884.97000,539193.97000
1104,89.89942702,772133.01940,542425.25700
1105,0,777728.41000,540700.91000
1106,44.17185355,776024.33000,534309.11000
1107,95.19706743,770405.79920,536040.38510
1108,180.6380926,777795.78050,543172.16160
1109,567.633296,776030.89440,535106.04970
1110,848.7633906,776064.72900,538322.32120
1111,88.46784206,771302.64180,540019.15720
1112,235.5744639,771239.17140,536822.55740
1113,62.87271424,776124.40160,541540.26320
1114,179.5067435,777648.21000,535863.51000
1115,80.44183197,776147.33000,542345.97000
1116,0,779264.74000,537451.92000
1117,3.525833845,776056.36000,537514.47000
1118,0,779284.31680,538254.42140
1119,269.0230508,770483.17710,539248.50540
1120,144.2996016,777633.20740,535067.23320
1121,36.6789978,774486.51000,539168.82000
1122,66.52496977,777679.22000,539088.52000
1123,147.10747,777639.66000,537477.25000
1124,245.0972193,778430.64230,534253.83160
1125,35.57811625,775303.29130,540753.67200
1126,344.1806902,774476.43600,538361.09090
1127,143.412046,772088.85780,539205.35330
1128,0,771256.22000,537626.62000
1129,0,776087.28890,539932.36280
1130,0,774505.10000,540772.79000
1131,0,770441.25140,537650.45180
1132,0,774459.16680,536748.14000
1133,0,771981.65420,534390.59150
1134,11.41732863,773589.29420,534348.07300
1135,27.44386624,775196.73990,534319.98800
1136,30.83570359,770360.96620,534430.61990
1137,80.6999995,771169.59000,534414.46000
1138,1.766952687,772793.72000,534366.72000
1139,37.78288053,777618.21000,534270.96000
1140,0,772811.98700,535175.93710
1141,30.69822506,776914.94290,540717.73150
1142,94.07674804,779427.88000,543130.64320
1143,222.0498739,776876.16220,539109.34630
1144,24.09786828,769552.35000,534446.78000
1145,43.32535184,771195.85740,535216.47680
1146,80.51846344,774466.37000,537553.37000
1147,219.9989023,773685.74010,539181.39140
1148,0,772830.25000,535985.15000
1149,0,774434.17200,535136.71620
1150,0.592024921,774451.97000,535942.91000
1151,0.247450017,779374.71610,541483.09440
1152,0.263048963,771292.74000,539216.74000
1153,0,776037.45000,535902.99000
1154,17.84270095,774416.38000,534330.52000
1155,0,776812.15530,534290.43370
1156,12.84285542,775244.71080,535922.95010
1157,244.821669,776171.98250,543222.79910
1158,78.01827223,770516.42220,540852.49750
1159,178.3748073,770547.19870,542465.94740
1160,74.49998823,779399.07000,542288.93000
1161,0,772108.93770,540809.83650
1162,0,772905.33000,540798.10000
1163,0.708302423,771312.54000,540821.57000
1164,203.592376,779264.04080,536642.69180
1165,0,772841.38760,536784.74700
1166,7.121080803,776046.90600,536708.72780
1167,0.628219363,779243.08000,534236.71000
1168,305.2667151,738501.66700,550086.61180
1169,94.91671268,738535.93880,551680.51130
1170,222.2983843,736967.62410,553317.02130
1171,736.277163,736125.71000,551725.09000
1172,188.354138,737667.13000,548499.03000
1173,530.1612529,738462.69400,548479.91450
1174,124.0617973,738375.44800,545283.60370
1175,217.5553624,739258.26000,548460.79000
1176,212.2422232,740112.43470,550054.54240
1177,563.438231,733559.69100,545377.21050
1178,179.0176134,739317.92010,550867.80920
1179,40.07852384,739298.31000,550072.95000
1180,0,736062.27000,548531.22000
1181,96.53268541,736117.37840,550926.37910
1182,37.2346324,737734.35000,551698.36000
1183,104.8510055,739233.08080,547662.87660
1184,82.10841686,739278.28260,549266.87310
1185,105.2320727,736023.78000,546928.97000
1186,124.9434844,739207.91000,546864.96000
1187,973.0715185,737641.28230,547697.38460
1188,148.1763381,739195.05570,546064.61160
1189,94.12047896,738576.35660,553285.68100
1190,163.4673125,737764.85000,553304.56000
1191,279.8648647,740942.92240,550838.22670
1192,42.71210135,740071.54390,548447.72780
1193,79.19980872,736170.39000,553329.49000
1194,185.2452405,738411.66910,546880.34670
1195,153.6255954,736085.65810,549329.44560
1196,85.40149083,739182.21000,545264.26000
1197,84.39825023,736930.03020,551711.72320
1198,65.41551769,740974.31080,552438.22400
1199,139.7763616,740148.40780,551651.49350
1200,27.1324938,740834.77000,546826.36000
1201,103.7730176,740884.83000,548434.66000
1202,131.4473716,737792.15570,554091.56550
1203,28.85847857,740859.80310,547630.50870
1204,436.8273108,740926.56000,550036.13000
1205,81.0360922,736043.02690,547730.09480
1206,33.23891742,740959.28000,551640.32000
1207,32.38339872,740905.69590,549235.39710
1208,129.1792888,739405.95180,554040.61830
1209,187.1884186,740813.83400,546027.06370
1210,724.4304613,736148.05420,552527.28780
1211,0,735966.90000,545327.16000
1212,356.7589699,736907.03400,550113.96990
1213,317.3908644,734393.23900,546162.78090
1214,285.6781095,737705.03000,550100.27000
1215,677.0892119,735167.37380,545343.86360
1216,8.279795117,734558.53000,553374.58000
1217,208.4498559,737592.06130,546099.33880
1218,95.05501009,736109.04000,550127.67000
1219,269.5060311,739337.53000,551662.67000
1220,117.1814825,737749.60010,552501.45670
1221,87.04200369,736864.70240,548515.12900
1222,276.8442614,735995.33990,546128.06470
1223,407.9506637,737719.68580,550899.31400
1224,134.9808524,740188.59820,553251.46620
1225,83.96938394,739387.86000,553266.80000
1226,99.60836504,739362.69530,552464.73570
1227,178.0532216,740989.34000,553236.13000
1228,255.1194921,736819.60680,546912.35050
1229,0,735326.96250,551747.93620
1230,99.7873473,740021.34000,546845.65740
1231,295.3007949,737686.07840,549299.65330
1232,339.4166793,741010.49410,553998.04920
1233,204.1345296,735260.98780,548550.65600
1234,65.07631917,735301.28680,550140.41220
1235,415.6187177,737615.43000,546895.73000
1236,53.66896926,734367.85000,545360.56000
1237,113.8518916,739987.54970,545246.01790
1238,114.1713373,737568.69000,545302.94000
1239,90.526226,736767.79450,545315.05310
1240,1782.549214,749731.84230,548192.78390
1241,124.4593229,746465.40320,546704.97440
1242,85.15651556,744147.73440,550773.70850
1243,346.4695423,748036.45540,545031.95070
1244,186.1118115,749693.70440,546583.31960
1245,53.78430579,745635.13920,545924.08860
1246,353.6239148,743327.01030,549989.76610
1247,150.0760606,748213.00180,551463.33520
1248,38.09703552,743365.51510,551589.66610
1249,333.9882909,747364.31000,549882.09000
1250,555.9446501,747411.31000,551487.94000
1251,365.1134834,747322.00000,548275.91000
1252,110.3032127,749820.50080,551409.40350
1253,20.32835714,748906.22410,547414.08490
1254,119.8066527,742544.79110,550805.72380
1255,889.1327834,745700.51000,548350.50000
1256,59.6601361,745677.51640,547545.37730
1257,86.83134411,750575.68000,549771.57000
1258,247.0201664,748888.46000,546610.18000
1259,195.4568449,742574.95720,552404.27510
1260,37.43771974,747221.49000,545054.90000
1261,60.89386669,750557.68840,548969.57420
1262,79.09283783,745019.76170,553154.88710
1263,62.63205371,748869.94220,545809.59000
1264,423.6459536,741789.38060,553218.94150
1265,36.27914409,747426.41470,552217.87260
1266,100.657981,749055.59000,553036.90000
1267,715.5075096,744235.30000,553174.16000
1268,155.2437884,748122.99240,548246.94830
1269,60.93511329,741727.82630,550020.39280
1270,87.16835618,742529.09000,550004.65000
1271,240.092223,746531.03490,549915.56050
1272,60.64897426,748161.73270,549858.62950
1273,126.1755802,743412.36450,553187.95540
1274,217.5742246,745024.08900,551555.93240
1275,163.415811,742604.91900,553960.12300
1276,37.32465993,750639.34860,552195.27860
1277,92.92250765,748082.37070,546639.94000
1278,237.8866677,741759.88730,551623.55760
1279,0,745654.52000,546740.25000
1280,88.76442555,749072.65840,553764.54800
1281,2.303995187,745615.75000,545107.93000
1282,272.4746374,747299.13890,547472.80340
1283,46.48826206,747343.15070,549078.99870
1284,210.1586298,748923.99000,548217.99000
1285,51.43005018,742468.10090,547593.63190
1286,106.7881122,745723.10640,549064.42050
1287,111.8624827,744170.54000,551572.54000
1288,38.14520255,742491.72000,548397.09000
1289,140.6275935,749656.49910,544974.46610
1290,0,748941.57430,549026.57910
1291,91.60687691,746418.61980,545081.41490
1292,248.6537516,748959.16000,549835.17000
1293,83.11846868,745041.00000,546765.08100
1294,333.8180379,744250.28950,553921.85730
1295,241.8907723,742589.42000,553201.76000
1296,123.2119887,742560.49000,551606.80000
1297,273.7987731,747387.81050,550685.01290
1298,49.5870587,748851.43000,545009.00000
1299,95.31330694,747276.28000,546669.70000
1300,100.4390618,743330.85540,548378.38200
1301,107.8929551,742444.48000,546790.18000
1302,23.6601083,750626.31000,551380.07000
1303,91.39717208,742399.76000,545185.20000
1304,84.49084166,741596.32870,545206.48360
1305,59.20989346,750600.99720,550575.82110
1306,271.312567,750461.57000,544939.93000
1307,122.9812269,744995.04020,545129.73220
1308,4.346011215,750480.26130,545748.19560
1309,71.85195976,750652.38000,553010.48000
1310,0,750519.32260,547362.01860
1311,78.01305259,740792.89000,545227.77000
1312,0,750676.73930,553724.31140
1313,0.143570406,741639.62600,546808.26630
1314,371.5445606,744202.92240,552373.34650
1315,97.89072659,742510.40840,549200.87000
1316,71.7607553,744124.93000,549974.88000
1317,83.29383056,741688.27800,548415.87430
1318,98.56903133,742422.12070,545987.68620
1319,187.9014202,749014.69000,551438.73000
1320,433.153739,749035.13900,552237.81530
1321,81.26206787,749853.98670,553023.69040
1322,825.4348743,749767.42030,549803.36930
1323,0,750539.70000,548167.58000
1324,57.78263811,748986.92400,550636.95180
1325,28.50485795,747248.88390,545862.30070
1326,1.277751328,755485.91970,552032.92520
1327,298.4466985,759543.13800,552696.68540
1328,1.566372606,758671.01740,550337.00540
1329,139.7691991,752325.56760,553664.18080
1330,34.66996032,758491.52000,544699.38000
1331,0.331015222,751480.69880,552975.38210
1332,2.323178973,755421.69000,549628.90000
1333,0,752141.11000,548116.12000
1334,298.5581411,757090.76000,551187.68000
1335,188.4192051,751340.40250,548141.84850
1336,299.190469,755352.21000,548009.79000
1337,47.35708153,759497.30800,551102.31340
1338,109.8329383,755386.94760,548819.34760
1339,489.1175022,760172.88360,547043.77770
1340,36.18937456,752125.77740,547304.01670
1341,291.4887615,753754.41120,547256.00620
1342,1.014023207,755503.85000,552845.25000
1343,32.93294198,759442.12460,549496.88270
1344,132.6696286,753082.63190,551291.19860
1345,401.9859519,757841.02370,549555.18590
1346,256.1503681,753930.48570,553614.66540
1347,109.8479319,759339.14300,546271.40040
1348,0,753861.62490,550469.36870
1349,40.02024136,757066.47860,550382.09010
1350,82.71331015,753728.75000,546446.90000
1351,35.83634753,760124.07750,545442.98330
1352,130.3786537,755272.92000,544799.96000
1353,0,760148.81000,546245.82000
1354,39.91183072,757042.19000,549576.50000
1355,303.7380675,756231.94000,549602.69970
1356,139.7284651,753886.73000,551266.44000
1357,107.6701989,756895.93170,545551.95940
1358,488.2194925,758529.47000,546296.98000
1359,62.48954042,753897.99250,552078.24590
1360,0,753666.00000,544847.07000
1361,56.38376188,756868.72000,544748.66000
1362,85.4844757,756164.93600,547978.34670
1363,74.65727472,752293.77260,552128.11980
1364,0,754677.35970,551243.52040
1365,642.1787844,757009.92840,548761.69890
1366,0,754706.55250,552867.65070
1367,28.56701438,755332.24810,547206.63450
1368,70.35990788,754520.51940,546425.18860
1369,25.6404476,757781.18070,547921.76260
1370,202.9266351,752249.38630,550516.68820
1371,0.147668451,760320.87170,551865.24780
1372,56.16885932,754469.45900,544823.51750
1373,405.7426242,753780.07000,548065.11000
1374,46.80388266,756070.82290,544774.31310
1375,65.51612769,755312.29000,546403.47000
1376,21.1823191,760292.44000,551064.49000
1377,77.20893203,753836.52000,549672.30000
1378,170.9008375,753109.13320,552915.16710
1379,67.12384526,752309.01000,552940.28000
1380,94.3940839,753909.25000,552890.05000
1381,45.05531876,759295.43320,544669.76130
1382,1782.549214,755467.99000,551220.60000
1383,947.2021956,758757.58490,553465.49250
1384,140.6872867,752278.53000,551315.96000
1385,0,752061.36000,544884.03000
1386,0,758702.18000,551140.14000
1387,48.93120443,758584.70000,547896.63000
1388,6.661497482,757940.99560,552763.61370
1389,623.1123194,757117.89350,551993.77230
1390,1782.549214,758639.86000,549533.87000
1391,351.8638278,753697.37280,545646.98710
1392,159.2193963,755292.60560,545601.71890
1393,155.4139285,757896.47220,551163.90950
1394,177.4305398,757145.02000,552799.86000
1395,245.8931252,758736.97000,552727.36000
1396,0,760268.41520,550262.19070
1397,42.04897241,757680.12310,544724.01990
1398,0,760349.31000,552666.01000
1399,277.0350065,757726.30720,546326.11790
1400,0,751261.46470,544911.98120
1401,5.365371384,758510.49870,545498.17840
1402,35.559381,756950.40240,547151.07760
1403,141.1196684,756977.66000,547946.90000
1404,0.217525961,752919.59760,546469.40910
1405,95.70040277,756117.71450,546379.36530
1406,66.06597315,756923.14000,546355.26000
1407,135.4834662,758557.08560,547096.80300
1408,647.7508147,757166.71370,553523.73000
1409,0,754566.13980,548037.45200
1410,0,760196.96000,547841.73000
1411,0,751397.96120,549744.49300
1412,9.870731534,752863.67600,544865.55040
1413,1.112988806,753808.29500,548868.70480
1414,38.11781695,760244.39000,549459.89000
1415,441.1718131,759390.82630,547869.18020
1416,0,755523.26410,553566.52540
