"","X","FID","density","basal","POINT_X","POINT_Y","Line","water","notree","nodata","Type","distance"
"2549",2818,1408,647.750814681,127.349430767,757166.7137,553523.73,"East",NA," ",NA,"Forest",16647.6563733914
"2550",2819,1409,0,0,754566.1398,548037.452,"East",NA," ",NA,"Prairie",11727.3775488214
"2551",2820,1409,230.79310846,63.6178592344,714519.12,539715.16,"West",NA," ",NA,"Forest",-19827.737189402
"2552",2821,1410,0,0,718747.5743,544336.0062,"West",NA," ",NA,"Prairie",-14809.3648762307
"2553",2822,1410,0,0,760196.96,547841.73,"East",NA," ",NA,"Prairie",17061.3369419549
"2554",2823,1411,0,0,751397.9612,549744.493,"East",NA," ",NA,"Prairie",9760.00585560991
"2555",2824,1411,19.4018752619,6.17391529074,712908.39,539789.13,"West",NA," ",NA,"Savanna",-21356.7647409546
"2556",2825,1412,9.87073153449,0.565177804674,752863.676,544865.5504,"East",NA," ",NA,"Savanna",9312.56214992873
"2557",2826,1412,19.3458456873,7.05793298345,714599.19,541302.29,"West",NA," ",NA,"Savanna",-19355.5103649541
"2558",2827,1413,1.11298880608,0.327096656273,753808.295,548868.7048,"East",NA," ",NA,"Savanna",11362.7634894122
"2559",2828,1413,15.6386797876,3.96211800578,719338.1185,538704.7183,"West",NA," ",NA,"Savanna",-15674.9227065443
"2560",2829,1414,38.1178169535,33.6846326425,760244.39,549459.89,"East",NA," ",NA,"Savanna",17553.9389245033
"2561",2830,1414,95.6445429047,33.1977065789,716061.44,538028.54,"West",NA," ",NA,"Forest",-18943.7366969719
"2562",2831,1415,0.510128037207,0.162329014419,720182.4091,539480.144,"West",NA," ",NA,"Savanna",-14584.7724279278
"2563",2832,1415,441.171813073,300.668102003,759390.8263,547869.1802,"East",NA," ",NA,"Forest",16285.1644122194
"2564",2833,1416,0,0,755523.2641,553566.5254,"East",NA," ",NA,"Prairie",15365.4229563788
"2565",2834,1416,0.0957069102714,0.0558667091357,715401.2969,541263.1821,"West",NA," ",NA,"Prairie",-18580.8156569749
"2566",2835,1417,86.8903769065,4.40280038401,760220.6749,548650.8133,"East",NA," ",NA,"Forest",17290.4554710086
"2567",2836,1417,194.006353408,86.9011517135,718563.6785,539552.641,"West",NA," ",NA,"Forest",-16051.9600559805
"2568",2837,1418,0.974734840377,0.357587534039,716871.3162,537997.713,"West",NA," ",NA,"Savanna",-18212.5450471667
"2569",2838,1418,1782.54921397,37.2257362834,756324.437,552822.5551,"East",NA," ",NA,"Forest",15555.0683074566
"2570",2839,1419,0,0,716094.3471,538845.1743,"West",NA," ",NA,"Prairie",-18611.1523917493
"2571",2840,1419,443.184488206,4.0421681063,755444.8377,550424.752,"East",NA," ",NA,"Forest",13533.9944585088
"2572",2841,1420,0,0,717681.19,537966.89,"West",NA," ",NA,"Prairie",-17488.3432715342
"2573",2842,1420,867.99985657,63.7741927811,766640.03,546004.07,"East",NA," ",NA,"Forest",23134.1763009557
"2574",2843,1421,0,0,712946.7874,540588.1063,"West",NA," ",NA,"Prairie",-21124.2103895233
"2575",2844,1421,196.889793849,27.6350521151,768282.7002,546739.5126,"East",NA," ",NA,"Forest",24844.4968482319
"2576",2845,1422,3.03495588198,0.370618197435,720309.6496,542696.8286,"West",NA," ",NA,"Savanna",-13480.356506044
"2577",2846,1422,216.772355773,28.5584452223,761744.38,544569.43,"East",NA," ",NA,"Forest",18051.4826042666
"2578",2847,1423,0,0,717905.8921,543579.2093,"West",NA," ",NA,"Prairie",-15717.7627035277
"2579",2848,1423,192.991451378,70.800113354,765188.5133,551695.4917,"East",NA," ",NA,"Forest",22959.080698368
"2580",2849,1424,72.8999534887,21.424591962,720984.38,539444.23,"West",NA," ",NA,"Forest",-13870.5150520725
"2581",2850,1424,522.080227561,35.9777060152,766769.52,550828.25,"East",NA," ",NA,"Forest",24187.7012301397
"2582",2851,1425,44.9634388682,9.68290707319,764183.9515,544482.3252,"East",NA," ",NA,"Savanna",20418.4758896438
"2583",2852,1425,52.4835239556,23.4557264118,720100.53,537857.2409,"West",NA," ",NA,"Forest",-15384.8766268202
"2584",2853,1426,0,0,716822.5084,536381.9183,"West",NA," ",NA,"Prairie",-18947.2888669342
"2585",2854,1426,27.6115654255,13.4873111891,765785.5388,544421.8322,"East",NA," ",NA,"Savanna",21977.5171791392
"2586",2855,1427,79.3030318812,20.895388472,717876.13,542791.94,"West",NA," ",NA,"Forest",-15856.7243335099
"2587",2856,1427,905.372647577,66.5200683252,761117.8184,551030.0488,"East",NA," ",NA,"Forest",18920.7151629986
"2588",2857,1428,0,0,715323.1158,539686.7694,"West",NA," ",NA,"Prairie",-19067.1145308144
"2589",2858,1428,49.9048835893,2.85745108668,763550.47,550948.13,"East",NA," ",NA,"Forest",21164.8745759001
"2590",2859,1429,15.5795324294,4.56288551844,721023.2482,540241.6952,"West",NA," ",NA,"Savanna",-13512.3971228629
"2591",2860,1429,746.083068651,32.1338990276,768452.5482,553146.4936,"East",NA," ",NA,"Forest",26523.4333023266
"2592",2861,1430,47.4624663813,13.2032230938,721062.12,541039.16,"West",NA," ",NA,"Forest",-13192.9299605325
"2593",2862,1430,225.923382696,34.9155056531,766839.4134,553196.2111,"East",NA," ",NA,"Forest",25037.0418468289
"2594",2863,1431,0.103724205598,0.0424667272377,719463.16,541101.85,"West",NA," ",NA,"Prairie",-14693.8381886638
"2595",2864,1431,256.600915336,56.6894188837,765833.1569,546027.6813,"East",NA," ",NA,"Forest",22333.1407168715
"2596",2865,1432,1.51535679869,0.555918059338,712075.9492,539823.3375,"West",NA," ",NA,"Savanna",-22152.625688132
"2597",2866,1432,482.248606786,54.9807695646,768374.7481,549966.5246,"East",NA," ",NA,"Forest",25509.6132057758
"2598",2867,1433,0,0,717811.07,541172.51,"West",NA," ",NA,"Prairie",-16262.9893391188
"2599",2868,1433,100.120671239,34.2947596201,763505.56,549338.18,"East",NA," ",NA,"Forest",20638.8070676882
"2600",2869,1434,0,0,717007.235,541198.2919,"West",NA," ",NA,"Prairie",-17034.3590374268
"2601",2870,1434,373.673759132,24.2359409273,769107.1508,547507.5834,"East",NA," ",NA,"Forest",25760.8211867877
"2602",2871,1435,0,0,717072.375,542818.7671,"West",NA," ",NA,"Prairie",-16646.0563367093
"2603",2872,1435,290.119860222,19.9928028093,768355.01,549163.63,"East",NA," ",NA,"Forest",25310.3986889889
"2604",2873,1436,0,0,711174.99,538240.43,"West",NA," ",NA,"Prairie",-23458.3083013941
"2605",2874,1436,1345.70470683,415.034404035,768238.5414,545136.5448,"East",NA," ",NA,"Forest",24522.0096824186
"2606",2875,1437,0,0,711423.2,543042.06,"West",NA," ",NA,"Prairie",-22220.2796791843
"2607",2876,1437,67.1819467907,4.93603126038,766014.0221,552471.2664,"East",NA," ",NA,"Forest",24003.7758815698
"2608",2877,1438,2.53281348348,0.600629110491,708004.1483,539187.4292,"West",NA," ",NA,"Savanna",-26256.8723989579
"2609",2878,1438,131.374842606,7.05627322323,766614.469,545195.7569,"East",NA," ",NA,"Forest",22943.9431544061
"2610",2879,1439,377.196423395,25.99344184,769145.1453,549132.1873,"East",NA," ",NA,"Forest",26077.2122950463
"2611",2880,1439,946.085977999,65.1968823653,711502.7,544673.27,"West",NA," ",NA,"Forest",-22028.6823277339
"2612",2881,1440,212.945382437,21.5802035841,710454.6942,539887.0445,"West",NA," ",NA,"Forest",-23710.6669786162
"2613",2882,1440,480.643701482,17.5352945992,769187.9649,550731.311,"East",NA," ",NA,"Forest",26487.7361188422
"2614",2883,1441,99.5531318716,40.3554531895,708667.8653,536716.8655,"West",NA," ",NA,"Forest",-26319.2309244744
"2615",2884,1441,330.13209584,40.8164181008,767582.0021,550798.8348,"East",NA," ",NA,"Forest",24958.7391609553
"2616",2885,1442,1.3551878335,0.154503857434,707970.68,538375.53,"West",NA," ",NA,"Savanna",-26492.4381270814
"2617",2886,1442,140.325604511,17.420488162,766731.35,549221.99,"East",NA," ",NA,"Forest",23738.1842872981
"2618",2887,1443,0,0,703371.626,544229.8989,"West",NA," ",NA,"Prairie",-30170.3538724457
"2619",2888,1443,87.8040865892,14.2371159584,763361.1,544509.34,"East",NA," ",NA,"Forest",19618.9511072836
"2620",2889,1444,0,0,709500.78,536685.71,"West",NA," ",NA,"Prairie",-25544.8059635967
"2621",2890,1444,95.3751367836,21.6989555126,763462.34,547728.6,"East",NA," ",NA,"Forest",20229.3520079031
"2622",2891,1445,0,0,708106.21,541594.24,"West",NA," ",NA,"Prairie",-25694.4140054753
"2623",2892,1445,340.871487572,25.0447091637,766588.91,544387.44,"East",NA," ",NA,"Forest",22761.1090142547
"2624",2893,1446,0,0,703215.0669,541022.4396,"West",NA," ",NA,"Prairie",-30616.8099754164
"2625",2894,1446,109.85069045,6.28982480715,763483.9532,548533.3898,"East",NA," ",NA,"Forest",20419.2431628712
"2626",2895,1447,0,0,702203.8268,537041.2637,"West",NA," ",NA,"Prairie",-32407.7113610104
"2627",2896,1447,200.768546553,24.8223454819,763590.49,552558.55,"East",NA," ",NA,"Forest",21793.2115147595
"2628",2897,1448,0,0,703412.77,545033.39,"West",NA," ",NA,"Prairie",-30109.2398868105
"2629",2898,1448,39.4496353852,14.4923333406,767413.6461,544358.1512,"East",NA," ",NA,"Savanna",23568.007448151
"2630",2899,1449,0,0,711209.9423,539048.9559,"West",NA," ",NA,"Prairie",-23191.3324628015
"2631",2900,1449,121.786343248,26.1650616136,763410.84,546110.76,"East",NA," ",NA,"Forest",19932.7137634282
"2632",2901,1450,0,0,702443.7687,541858.8365,"West",NA," ",NA,"Prairie",-31275.2334662091
"2633",2902,1450,109.198660164,32.3137582426,762703.3761,549366.8036,"East",NA," ",NA,"Forest",19874.3373384803
"2634",2903,1451,99.5309738453,21.9888267383,711243.51,539857.54,"West",NA," ",NA,"Forest",-22951.1326340761
"2635",2904,1451,388.173715279,68.6449931276,770023.02,552300.98,"East",NA," ",NA,"Forest",27731.4155393535
"2636",2905,1452,0,0,704807.77,540154.08,"West",NA," ",NA,"Prairie",-29184.1822852282
"2637",2906,1452,316.825012198,26.3281669323,761963.2419,551806.6739,"East",NA," ",NA,"Forest",20001.1597963912
"2638",2907,1453,0.411172587883,0.279389606369,706708.9569,545682.3107,"West",NA," ",NA,"Prairie",-26812.7313429459
"2639",2908,1453,53.7175476982,3.53848081307,762786.8872,552588.145,"East",NA," ",NA,"Forest",21070.9182237467
"2640",2909,1454,1.53731225513,0.489970631333,706669.3,544893.02,"West",NA," ",NA,"Savanna",-26855.139459123
"2641",2910,1454,192.069823994,41.2650437226,769907.25,547479.53,"East",NA," ",NA,"Forest",26549.3102025728
"2642",2911,1455,14.9097278628,8.00816285654,710533.1015,541492.4302,"West",NA," ",NA,"Savanna",-23313.5409472255
"2643",2912,1455,60.8745814185,32.6963420332,763436.5892,546919.6807,"East",NA," ",NA,"Forest",20065.2644694258
"2644",2913,1456,0,0,770002.2299,551497.0957,"East",NA," ",NA,"Prairie",27477.6813288492
"2645",2914,1456,21.1565462648,9.91616670742,709021.6619,543168.4971,"West",NA," ",NA,"Savanna",-24598.0743896297
"2646",2915,1457,11.7424913949,1.07695148656,707878.46,536756.21,"West",NA," ",NA,"Savanna",-27053.3110287266
"2647",2916,1457,379.432635109,24.0326692529,767449.1879,545973.73,"East",NA," ",NA,"Forest",23925.8027236778
"2648",2917,1458,15.4364404701,1.90850940019,711143.9944,537428.5588,"West",NA," ",NA,"Savanna",-23747.2638163447
"2649",2918,1458,198.730751675,7.45167850684,767543.1827,549192.8121,"East",NA," ",NA,"Forest",24523.4391905709
"2650",2919,1459,52.1149117136,7.10348717966,705000.3952,544164.9164,"West",NA," ",NA,"Forest",-28545.5343302998
"2651",2920,1459,63.923329601,18.7864489346,769883.9248,546680.216,"East",NA," ",NA,"Forest",26429.2726409613
"2652",2921,1460,19.2670036891,2.81166764229,703032.27,537001.94,"West",NA," ",NA,"Savanna",-31618.2891136355
"2653",2922,1460,392.320585983,71.5650390438,768394.49,550769.41,"East",NA," ",NA,"Forest",25732.3642543766
"2654",2923,1461,80.904802654,7.91204823974,707066.4439,536795.6548,"West",NA," ",NA,"Forest",-27811.9545296245
"2655",2924,1461,311.076845,85.7479803808,765026.28,546051.29,"East",NA," ",NA,"Forest",21532.5628913241
"2656",2925,1462,0,0,704925.6566,542557.9579,"West",NA," ",NA,"Prairie",-28733.395054448
"2657",2926,1462,72.9669143886,42.592759197,762552.7366,544539.3868,"East",NA," ",NA,"Forest",18834.4258311642
"2658",2927,1463,66.1690157907,14.2160141187,765922.2144,549251.6803,"East",NA," ",NA,"Forest",22957.557764331
"2659",2928,1463,104.29547866,38.2614445287,708320.4895,545619.5095,"West",NA," ",NA,"Forest",-25200.6350157889
"2660",2929,1464,13.8047514556,3.49748540482,711326.71,541460.53,"West",NA," ",NA,"Savanna",-22536.9683789939
"2661",2930,1464,85.2015046966,35.4012365213,768218.74,544329.7,"East",NA," ",NA,"Forest",24356.8981272193
"2662",2931,1465,56.0818510433,6.93377078113,704225.4807,544997.4242,"West",NA," ",NA,"Forest",-29297.0342152605
"2663",2932,1465,434.70973872,53.7460449064,769227.8703,552346.8849,"East",NA," ",NA,"Forest",26989.3810847498
"2664",2933,1466,0,0,710306.888,536651.1981,"West",NA," ",NA,"Prairie",-24800.4868872404
"2665",2934,1466,59.4372675852,17.4680386531,769010.3973,544303.8792,"East",NA," ",NA,"Forest",25133.9975179041
"2666",2935,1467,5.123088045,0.573695453293,706462.2584,540868.6553,"West",NA," ",NA,"Savanna",-27431.4743242056
"2667",2936,1467,92.4917359244,11.4353660608,765047.6082,546855.6393,"East",NA," ",NA,"Forest",21650.0129074899
"2668",2937,1468,0,0,702356.091,540257.2606,"West",NA," ",NA,"Prairie",-31582.3606440294
"2669",2938,1468,322.763948197,53.1527446237,769921.2639,548290.1349,"East",NA," ",NA,"Forest",26685.4590217895
"2670",2939,1469,5.35400950871,0.661951665338,761983.28,552617.74,"East",NA," ",NA,"Savanna",20354.7602877667
"2671",2940,1469,37.2677690587,3.77677146226,709702.7758,540722.3673,"West",NA," ",NA,"Savanna",-24268.6275801895
"2672",2941,1470,134.927770226,4.92256154243,711374.5333,542251.3265,"West",NA," ",NA,"Forest",-22365.5701831761
"2673",2942,1470,324.366298172,48.6502134583,765068.93,547659.99,"East",NA," ",NA,"Forest",21796.5468450439
"2674",2943,1471,34.4385879544,10.1211682499,765212.44,552500.22,"East",NA," ",NA,"Savanna",23267.9339857934
"2675",2944,1471,112.749119248,29.7651582539,706418.67,540068.48,"West",NA," ",NA,"Forest",-27617.1807252244
"2676",2945,1472,0,0,761072.7916,549427.6618,"East",NA," ",NA,"Prairie",18331.3004463773
"2677",2946,1472,3.6228175464,0.998625557913,708071.9145,540796.7853,"West",NA," ",NA,"Savanna",-25857.7509079762
"2678",2947,1473,36.6537084343,9.65780826417,704146.3667,543392.7396,"West",NA," ",NA,"Savanna",-29440.8707529101
"2679",2948,1473,721.997932232,146.336700862,764218.56,546081.0244,"East",NA," ",NA,"Forest",20732.3147019039
"2680",2949,1474,45.9870116425,4.21765525604,704962.25,543359.07,"West",NA," ",NA,"Savanna",-28629.2624637317
"2681",2950,1474,404.757822587,230.730542919,761872.1319,548588.7884,"East",NA," ",NA,"Forest",18867.4149338651
"2682",2951,1475,0.730001936503,0.267805747271,709739.4,541521.94,"West",NA," ",NA,"Savanna",-24091.7407420659
"2683",2952,1475,263.578862219,49.8169030452,767624.1646,552417.5473,"East",NA," ",NA,"Forest",25495.4362249667
"2684",2953,1476,3.57144461667,1.0496130651,707228.1419,540033.9086,"West",NA," ",NA,"Savanna",-26830.1496326382
"2685",2954,1476,580.297279208,47.046555436,766687.52,547601.28,"East",NA," ",NA,"Forest",23382.7190563653
"2686",2955,1477,167.165987763,10.8421448001,702521.433,543459.294,"West",NA," ",NA,"Forest",-31058.0974658244
"2687",2956,1477,394.31585341,323.68052312,765233.6563,553249.6562,"East",NA," ",NA,"Forest",23575.6819167807
"2688",2957,1478,0,0,708150.5436,542401.0419,"West",NA," ",NA,"Prairie",-25543.9138537647
"2689",2958,1478,133.953507934,29.5936065242,765878.225,547630.6322,"East",NA," ",NA,"Forest",22589.0385196129
"2690",2959,1479,11.3452174246,2.43745156492,703295.0178,542624.7212,"West",NA," ",NA,"Savanna",-30350.4286954884
"2691",2960,1479,758.805767905,15.764194869,766792.5614,551635.2819,"East",NA," ",NA,"Forest",24453.9739683836
"2692",2961,1480,175.709796184,11.574350824,761901.19,549395.43,"East",NA," ",NA,"Forest",19113.0007898469
"2693",2962,1480,1054.3796476,96.1671695841,704644.46,536926.04,"West",NA," ",NA,"Forest",-30088.0224467997
"2694",2963,1481,64.0240128848,7.16955960369,705076.3515,545758.8669,"West",NA," ",NA,"Forest",-28446.1527852
"2695",2964,1481,329.039789801,12.0043384137,770083.0586,553086.25,"East",NA," ",NA,"Forest",28036.8796172187
"2696",2965,1482,59.6511249661,21.8833859176,707924.5684,537565.8683,"West",NA," ",NA,"Forest",-26762.0606605219
"2697",2966,1482,139.760649468,32.8594435951,762652.709,547755.3746,"East",NA," ",NA,"Forest",19440.5419117346
"2698",2967,1483,0.293924578037,0.0297867563964,703330.48,543426.41,"West",NA," ",NA,"Prairie",-30252.7498374124
"2699",2968,1483,119.431403083,3.69152389607,768307.05,547535.64,"East",NA," ",NA,"Forest",24973.1011303647
"2700",2969,1484,0.759174887278,0.192339796663,707306.031,541631.5321,"West",NA," ",NA,"Savanna",-26480.8098469487
"2701",2970,1484,85.2988707903,3.11195345674,763385.966,545310.0508,"East",NA," ",NA,"Forest",19819.2538376174
"2702",2971,1485,0,0,709848.31,543126.26,"West",NA," ",NA,"Prairie",-23778.8628016643
"2703",2972,1485,0,0,766663.7738,546802.6742,"East",NA," ",NA,"Prairie",23245.0519033487
"2704",2973,1486,16.7147289893,2.06655267835,711547.3396,545466.1764,"West",NA," ",NA,"Savanna",-21972.823282361
"2705",2974,1486,73.9689466002,6.7465113234,765164.59,550890.76,"East",NA," ",NA,"Forest",22674.6210589942
"2706",2975,1487,0,0,711285.111,540659.036,"West",NA," ",NA,"Prairie",-22730.8279158926
"2707",2976,1487,204.48697237,40.2026503719,766709.4366,548411.6332,"East",NA," ",NA,"Forest",23547.1733749985
"2708",2977,1488,78.8585771737,0.998955771123,706551.2905,542473.4431,"West",NA," ",NA,"Forest",-27125.0288838659
"2709",2978,1488,161.372049794,31.7261487246,767497.286,547568.4568,"East",NA," ",NA,"Forest",24177.4045933313
"2710",2979,1489,0,0,706596.73,543278.06,"West",NA," ",NA,"Prairie",-27005.3007287369
"2711",2980,1489,227.605862218,66.6605045645,769981.44,550693.21,"East",NA," ",NA,"Forest",27245.3271303248
"2712",2981,1490,135.912248865,51.3064759857,734493.53,550153.16,"West",NA," ",NA,"Forest",-310.545162272046
"2713",2982,1490,287.377060859,67.5658732111,768413.6054,551581.1002,"East",NA," ",NA,"Forest",25980.0586314871
"2714",2983,1491,0,0,734418.63,546965,"West",NA," ",NA,"Prairie",-536.545843457836
"2715",2984,1491,213.314486695,48.5315325678,766815.6,552442.31,"East",NA," ",NA,"Forest",24743.7317828805
"2716",2985,1492,43.8055434897,17.1357725074,734459.7,548570.09,"West",NA," ",NA,"Savanna",-470.818909430938
"2717",2986,1492,148.879136394,26.3279219905,769831.3301,545079.4796,"East",NA," ",NA,"Forest",26075.1960883034
"2718",2987,1493,0,0,731890.1326,547019.1592,"West",NA," ",NA,"Prairie",-1980.18518131385
"2719",2988,1493,184.984534475,60.7390145442,765138.8303,550086.0651,"East",NA," ",NA,"Forest",22413.7276666006
"2720",2989,1494,76.8211451211,2.80266111257,734439.166,547767.5432,"West",NA," ",NA,"Forest",-613.278051905714
"2721",2990,1494,225.928947118,206.063797049,760099.34,544640.15,"East",NA," ",NA,"Forest",16468.1660192934
"2722",2991,1495,0,0,732811.92,546990.49,"West",NA," ",NA,"Prairie",-1172.72731318128
"2723",2992,1495,57.6426105935,15.8891203949,765967.0527,550859.5072,"East",NA," ",NA,"Forest",23429.6108892829
"2724",2993,1496,21.8523592038,6.95368941432,735364.4631,553352.0338,"West",NA," ",NA,"Savanna",-90.123603759564
"2725",2994,1496,178.722187998,21.0098896867,769958.3621,549896.9737,"East",NA," ",NA,"Forest",27034.3784860196
"2726",2995,1497,0,0,731825.7982,545416.4768,"West",NA," ",NA,"Prairie",-1694.56499187017
"2727",2996,1497,153.990316471,65.6215858991,769935.28,549100.74,"East",NA," ",NA,"Forest",26845.4138636212
"2728",2997,1498,9.58286127971,2.64150486998,768331.0322,548349.6357,"East",NA," ",NA,"Savanna",25129.1261905438
"2729",2998,1498,201.936168339,90.4531490493,731979.9848,550246.2708,"West",NA," ",NA,"Forest",-2678.88963813889
"2730",2999,1499,27.4726563992,12.5285404213,761922.1948,550195.5199,"East",NA," ",NA,"Savanna",19379.3509059558
"2731",3000,1499,141.610223982,43.9857902401,732022.5213,551848.996,"West",NA," ",NA,"Forest",-2667.12497375375
"2732",3001,1500,157.138483915,15.3672862954,763570.4806,551753.3425,"East",NA," ",NA,"Forest",21466.2360884883
"2733",3002,1500,208.295885349,172.671755742,736188.1185,554128.4496,"West",NA," ",NA,"Forest",-389.826225549106
"2734",3003,1501,11.7019286889,3.083316489,733660.0983,548585.7399,"West",NA," ",NA,"Savanna",-1270.51026058158
"2735",3004,1501,408.756328994,70.4207622701,761166.2952,552641.8728,"East",NA," ",NA,"Forest",19631.0046836997
"2736",3005,1502,66.6832084345,10.0015086114,732836.2064,547795.9405,"West",NA," ",NA,"Forest",-1736.78719426198
"2737",3006,1502,290.590198617,137.820596464,766750.4368,550025.1223,"East",NA," ",NA,"Forest",23950.5296734132
"2738",3007,1503,59.0745282993,33.6751934776,762746.8352,550971.8713,"East",NA," ",NA,"Forest",20417.5421385759
"2739",3008,1503,464.676037842,208.142064179,732781.7261,546192.1734,"West",NA," ",NA,"Forest",-897.056035791516
"2740",3009,1504,100.88591757,16.0004501271,732910.3182,551023.4011,"West",NA," ",NA,"Forest",-1641.00124970226
"2741",3010,1504,277.252435146,44.9554823957,760971.5296,546212.4588,"East",NA," ",NA,"Forest",17524.3375860956
"2742",3011,1505,19.1622280681,9.39893566139,732860.49,548601.39,"West",NA," ",NA,"Savanna",-2070.20977301767
"2743",3012,1505,277.252435146,44.9554823957,761818.6612,546980.6211,"East",NA," ",NA,"Forest",18477.9475886352
"2744",3013,1506,3.4070457537,2.0733770536,732926.45,551822.03,"West",NA," ",NA,"Savanna",-1820.1914605044
"2745",3014,1506,61.4021932822,29.9928843486,763528.0165,550143.155,"East",NA," ",NA,"Forest",20887.9799714588
"2746",3015,1507,40.7308341336,24.7869805607,732949.28,553428.08,"West",NA," ",NA,"Savanna",-1503.93855795591
"2747",3016,1507,107.124266692,50.8067044295,764357.5283,550919.4468,"East",NA," ",NA,"Forest",21917.8686039479
"2748",3017,1508,0.461383656324,0.286154736457,732751.53,545393.86,"West",NA," ",NA,"Prairie",-768.570915829115
"2749",3018,1508,563.014500938,252.190754083,769802.06,544278.06,"East",NA," ",NA,"Forest",25912.0095958949
"2750",3019,1509,39.9691196119,13.954077118,734543.3715,552572.6822,"West",NA," ",NA,"Savanna",-292.01042226324
"2751",3020,1509,287.014116451,105.292912375,761020.0152,547811.94,"East",NA," ",NA,"Forest",17856.1953971872
"2752",3021,1510,0,0,732059.8479,553455.8748,"West",NA," ",NA,"Prairie",-2393.72470235121
"2753",3022,1510,158.367661859,64.1968629689,764309.3185,549309.7733,"East",NA," ",NA,"Forest",21407.6534763601
"2754",3023,1511,12.2406443037,9.40908026882,733693.8581,550188.9629,"West",NA," ",NA,"Savanna",-1061.9317718026
"2755",3024,1511,45.8079439757,36.5808950357,764982.17,544456.22,"East",NA," ",NA,"Savanna",21195.4636367556
"2756",3025,1512,0,0,761794.25,546179.1,"East",NA," ",NA,"Prairie",18335.7661889898
"2757",3026,1512,81.6349507112,50.6308090593,734528.21,551770.78,"West",NA," ",NA,"Forest",-493.72723725626
"2758",3027,1513,98.7304033052,29.2160213211,762002.073,553353.8231,"East",NA," ",NA,"Forest",20698.5208652059
"2759",3028,1513,182.454905338,58.0593945035,733615.2742,546977.7438,"West",NA," ",NA,"Forest",-617.023748257312
"2760",3029,1514,255.412296207,144.561381268,735221.2051,546946.982,"West",NA," ",NA,"Forest",-370.35499929931
"2761",3030,1514,632.514742258,334.601948365,765091.0028,548470.6792,"East",NA," ",NA,"Forest",21973.6498121982
"2762",3031,1515,26.3079018723,11.7840830041,733753.9056,553401.3325,"West",NA," ",NA,"Savanna",-699.178596249201
"2763",3032,1515,136.22115501,89.7315614715,764265.6375,547694.2957,"East",NA," ",NA,"Forest",21012.1802173048
"2764",3033,1516,44.9183606133,23.0563553721,732877.3399,549413.0802,"West",NA," ",NA,"Savanna",-2059.18057881929
"2765",3034,1516,91.3026360705,33.3098845619,761769.3119,545374.2633,"East",NA," ",NA,"Forest",18226.9861914335
"2766",3035,1517,31.5512292968,8.69706065952,731935.5692,548624.4219,"West",NA," ",NA,"Savanna",-2944.66660202452
"2767",3036,1517,970.007290619,415.034404035,762602.5414,546144.9273,"East",NA," ",NA,"Forest",19133.7932043017
"2768",3037,1518,143.110690343,26.758129883,768432.73,552392.79,"East",NA," ",NA,"Forest",26250.5463876177
"2769",3038,1518,202.483713403,108.756012695,734572.2299,554178.0722,"West",NA," ",NA,"Forest",-779.50022007267
"2770",3039,1519,0,0,733727.3309,551796.4076,"West",NA," ",NA,"Prairie",-1138.78882822598
"2771",3040,1519,166.476586092,46.3108572658,763608.3932,553305.6249,"East",NA," ",NA,"Forest",22117.9015426127
"2772",3041,1520,7.50472559427,2.62006070457,732964.3474,554230.9328,"West",NA," ",NA,"Savanna",-1701.7238989634
"2773",3042,1520,264.030519786,45.487321289,765113.07,549281.37,"East",NA," ",NA,"Forest",22179.0058967807
"2774",3043,1521,7.18482125552,5.03859408995,732894.19,550224.77,"West",NA," ",NA,"Savanna",-1813.31516589875
"2775",3044,1521,655.839161566,10.634195464,761943.2,550995.61,"East",NA," ",NA,"Forest",19674.675893152
"2776",3045,1522,35.0746438115,0.568722699072,764401.4656,552529.3873,"East",NA," ",NA,"Savanna",22528.0257411332
"2777",3046,1522,230.474437738,68.2013428641,734476.6165,549361.6227,"West",NA," ",NA,"Forest",-459.576056740552
"2778",3047,1523,28.6934164196,24.6584301163,732937.865,552625.0579,"West",NA," ",NA,"Savanna",-1704.73240100415
"2779",3048,1523,396.395671974,20.0856651671,760921.8599,544604.7877,"East",NA," ",NA,"Forest",17258.3684420365
"2780",3049,1524,18.3184691253,15.4547053435,734510.8708,550961.9694,"West",NA," ",NA,"Savanna",-49.4466422731495
"2781",3050,1524,890.852131687,23.4728747706,761843.07,547782.15,"East",NA," ",NA,"Forest",18653.5468450385
"2782",3051,1525,0,0,731198.6232,554291.2587,"West",NA," ",NA,"Prairie",-3372.54727898969
"2783",3052,1525,19.0546925897,3.21516669729,769860.6,545880.9,"East",NA," ",NA,"Savanna",26261.5902031874
"2784",3053,1526,251.114927825,9.41589409109,729364.1522,547917.9318,"West",NA," ",NA,"Forest",-4655.86218277267
"2785",3054,1526,344.896811348,67.8075760048,775411.1843,544120.8875,"East",NA," ",NA,"Forest",31447.6495426504
"2786",3055,1527,6.23942466238,0.825167979983,726287.61,552078.82,"West",NA," ",NA,"Savanna",-8272.69915564053
"2787",3056,1527,181.397563694,15.0741423631,770741.4357,549075.7044,"East",NA," ",NA,"Forest",27631.8309542259
"2788",3057,1528,24.2606009686,5.70396497259,731092.1879,551071.8656,"West",NA," ",NA,"Savanna",-3459.72129935691
"2789",3058,1528,185.837622344,20.8105342038,779486.8441,544766.3629,"East",NA," ",NA,"Forest",35571.7469656715
"2790",3059,1529,0,0,731144.5042,552679.8129,"West",NA," ",NA,"Prairie",-3387.43828246542
