FID,density,POINT_X,POINT_Y
1490,135.9122489,734493.53000,550153.16000
1491,0,734418.63000,546965.00000
1492,43.80554349,734459.70000,548570.09000
1493,0,731890.13260,547019.15920
1494,76.82114512,734439.16600,547767.54320
1495,0,732811.92000,546990.49000
1496,21.8523592,735364.46310,553352.03380
1497,0,731825.79820,545416.47680
1498,201.9361683,731979.98480,550246.27080
1499,141.610224,732022.52130,551848.99600
1500,208.2958853,736188.11850,554128.44960
1501,11.70192869,733660.09830,548585.73990
1502,66.68320843,732836.20640,547795.94050
1503,464.6760378,732781.72610,546192.17340
1504,100.8859176,732910.31820,551023.40110
1505,19.16222807,732860.49000,548601.39000
1506,3.407045754,732926.45000,551822.03000
1507,40.73083413,732949.28000,553428.08000
1508,0.461383656,732751.53000,545393.86000
1509,39.96911961,734543.37150,552572.68220
1510,0,732059.84790,553455.87480
1511,12.2406443,733693.85810,550188.96290
1512,81.63495071,734528.21000,551770.78000
1513,182.4549053,733615.27420,546977.74380
1514,255.4122962,735221.20510,546946.98200
1515,26.30790187,733753.90560,553401.33250
1516,44.91836061,732877.33990,549413.08020
1517,31.5512293,731935.56920,548624.42190
1518,202.4837134,734572.22990,554178.07220
1519,0,733727.33090,551796.40760
1520,7.504725594,732964.34740,554230.93280
1521,7.184821256,732894.19000,550224.77000
1522,230.4744377,734476.61650,549361.62270
1523,28.69341642,732937.86500,552625.05790
1524,18.31846913,734510.87080,550961.96940
1525,0,731198.62320,554291.25870
1526,251.1149278,729364.15220,547917.93180
1527,6.239424662,726287.61000,552078.82000
1528,24.26060097,731092.18790,551071.86560
1529,0,731144.50420,552679.81290
1530,336.716564,727980.13000,553625.29000
1531,214.8614964,729338.58000,547107.13000
1532,0,728778.18780,553594.31570
1533,0,729528.49000,551947.20000
1534,0,721244.56000,545808.34000
1535,0,725553.16660,553702.37970
1536,0,726144.63890,548036.76800
1537,0,725371.64370,548866.32550
1538,0,727895.30000,552016.67000
1539,0,726918.30560,547201.43870
1540,38.29804085,725483.62710,552103.32010
1541,0.649577803,727836.26000,550406.32000
1542,0,730934.20470,546243.46260
1543,0.539392315,722935.35490,548156.09520
1544,8.420842702,725428.84480,550484.39820
1545,722.2256179,729601.52700,554363.76700
1546,42.60345098,727721.75000,547169.63000
1547,19.95548734,731010.64000,548647.45000
1548,31.3854804,726205.69280,549648.86270
1549,2.469626654,731170.42000,553483.67000
1550,4.01797391,723887.69660,552152.12750
1551,104.9470322,730968.35000,547047.83000
1552,16.45918955,722315.06250,552198.78590
1553,53.70389544,726854.97660,545593.64870
1554,0,724679.64000,552127.82000
1555,8.906449033,730092.07860,545468.56570
1556,35.94575574,723946.45330,553754.56380
1557,38.17205633,726114.86000,547233.25000
1558,18.92078988,730323.54040,551911.58070
1559,43.47853341,727688.99610,546366.10970
1560,40.78645614,730153.46240,547077.47710
1561,1.214707313,724568.87000,548892.37000
1562,43.63794775,729284.09000,545498.03000
1563,0,727865.77800,551211.49790
1564,6.996398064,727656.24000,545562.59000
1565,17.34074212,729427.12960,549531.38140
1566,13.8077064,723095.75000,552176.43000
1567,12.69466073,728470.16640,545530.31420
1568,20.41417395,727168.78760,553653.24510
1569,0.189468017,728530.16610,547138.37570
1570,4.122512154,724620.72000,550511.36000
1571,1.839557553,728711.89240,551981.93740
1572,89.21554873,730200.18510,548688.09540
1573,0,729496.51100,551140.61360
1574,92.21883357,726236.97000,550457.44000
1575,0,723770.03370,548924.98490
1576,35.14167417,729464.53000,550334.02000
1577,6.921980979,730265.15850,550300.89850
1578,0,727036.61270,550431.88220
1579,65.68697219,726322.52990,552880.00650
1580,65.68697219,727091.45330,552047.74390
1581,21.511535,722971.20000,548957.60000
1582,2.419060121,730373.33300,553523.50280
1583,54.94497857,728585.87050,548755.65980
1584,653.8219161,727937.71110,552820.98250
1585,5.490618455,726357.45000,553681.20000
1586,54.07911687,726262.28800,551268.12810
1587,25.27025059,724782.64600,554531.07330
1588,298.5367381,724544.52940,548089.99400
1589,52.64387075,727751.88440,547976.10370
1590,6.694771592,731065.78000,550267.77000
1591,1375.299476,729389.73000,548728.74000
1592,0.708547298,723169.63440,554603.27710
1593,289.7244464,726084.28610,546428.97760
1594,829.3230483,731118.59000,551875.96000
1595,8.503104751,726053.71000,545624.70000
1596,11.24584257,725255.92930,545654.66440
1597,491.2647042,724489.16790,546486.12330
1598,4.591818579,718384.69000,553962.34000
1599,30.17708703,715099.65490,553329.39710
1600,30.31472281,714957.41260,550109.51180
1601,0,712381.72190,546223.57840
1602,0,719606.37000,545876.66000
1603,0,715174.20510,554855.18320
1604,0.077063297,716574.33000,550034.52830
1605,0,719917.12000,552287.57000
1606,149.4116335,715801.71850,550872.62720
1607,23.25495342,713540.25000,554218.27000
1608,32.47613768,713319.55000,549385.01000
1609,30.32813913,713171.47000,546188.07000
1610,51.01989931,715953.58090,554092.91950
1611,0,713572.32080,554909.66570
1612,8.246951093,715059.90000,552523.07000
1613,165.1039184,713423.53570,551810.22150
1614,15.4836933,714191.61670,550957.70550
1615,0,718011.32000,545943.38000
1616,66.40028929,717576.22290,554006.22600
1617,0,719195.81420,553928.27840
1618,147.7909482,715026.57550,551716.87920
1619,6.471093228,714339.83010,554176.99830
1620,106.8930278,718417.67460,554738.65490
1621,107.6076456,721383.74000,549033.48000
1622,12.13821899,717496.26980,552401.29390
1623,27.73747949,720425.46530,545842.50450
1624,0,713248.78000,547777.93000
1625,0,717206.28490,545977.75090
1626,8.437863404,716500.06890,548431.69860
1627,8.820011644,714258.49460,552569.39520
1628,5.671095657,719962.02480,553090.89640
1629,52.18928,713498.66970,553416.99640
1630,4.609520702,718073.41000,547547.44000
1631,38.8319936,716726.38030,553247.67700
1632,4.928634214,721495.22410,551431.65130
1633,4.139523295,717344.64320,549197.97190
1634,2.386778966,715139.41000,554135.73000
1635,330.6721834,718346.11240,553159.84290
1636,128.0985768,718112.10950,548354.44390
1637,746.8514444,712530.08950,552655.86560
1638,57.05619649,713210.12130,546983.00140
1639,162.007427,713457.09000,552615.72000
1640,25.91888731,716647.59720,551639.90260
1641,3.545703867,712586.73470,554260.80850
1642,2.809314531,721281.80840,546614.75340
1643,411.434204,716538.47000,549234.49000
1644,1.161739715,721456.07000,550642.16000
1645,0,712488.87120,551042.83520
1646,10.83579917,717203.58730,547600.12640
1647,16.30100769,716685.01000,552445.24000
1648,245.3398049,716610.19000,550834.56000
1649,0,719791.23670,549891.41140
1650,18.7563394,714993.25000,550910.69000
1651,39.45710797,715872.45430,552484.15460
1652,0.132056404,715730.02410,549271.41290
1653,0,711591.98000,546259.08000
1654,0,719711.81840,548295.94710
1655,0,714885.45010,548502.26030
1656,35.67166275,714921.57000,549308.33000
1657,4.348432772,704412.84710,553031.44670
1658,3.292038005,705181.21000,549775.22000
1659,124.8783515,703618.05280,553867.67950
1660,0,704375.54390,549819.16240
1661,23.47743273,708366.68350,547216.37460
1662,15.93204966,708421.47000,552836.07000
1663,0.341979116,709245.33790,554408.02850
1664,58.27079166,705234.41000,554585.94000
1665,59.38943165,705966.01880,548122.04780
1666,6.941791736,703609.59000,553073.66000
1667,0,703551.08000,548249.09000
1668,0,705169.59710,548968.03370
1669,0,705141.08140,547353.60880
1670,0,708378.08000,548013.89000
1671,0,709979.13000,547935.80000
1672,0,703581.45540,550662.07730
1673,0,710007.25000,551151.97000
1674,0,704354.53460,548204.96790
1675,0,705225.25620,553787.58500
1676,0,702740.73710,548294.17880
1677,0,708385.41740,548820.01380
1678,0,702760.81890,549910.16610
1679,0,711644.32180,554961.11260
1680,0,703569.88000,549863.10000
1681,0,709997.83790,550339.98860
1682,0,706814.95360,552104.21670
1683,0,706774.05000,548083.25000
1684,0,707576.06510,548048.57040
1685,51.95758682,710795.72630,549497.56860
1686,13.64503297,710054.58760,555027.12380
1687,196.5867187,705985.97460,549737.23110
1688,5.227426719,705242.99510,555254.93060
1689,0,703601.31170,552267.35700
1690,750.1754062,705936.39700,546508.98590
1691,25.91659911,705207.10320,552180.47290
1692,83.80601476,705189.65630,550573.46830
1693,17.99568388,710016.82750,551960.40920
1694,5.929862076,709988.42000,549528.00000
1695,74.10703407,709168.60360,546378.00780
1696,57.75942892,708355.29000,546418.86000
1697,12.73433656,703542.02810,547445.43100
1698,81.09387054,702785.62520,551514.57710
1699,0,710839.90980,554334.01320
1700,0,703632.55740,555330.24090
1701,41.32661384,703593.03000,551461.05000
1702,87.96557354,706002.02470,551333.00040
1703,31.80311458,707608.24740,551259.70890
1704,18.29595979,706761.33450,547277.42480
1705,14.84401798,706782.39630,548891.24510
1706,20.01845139,710797.50700,551116.46090
1707,18.58495428,706790.74000,549699.24000
1708,62.04320103,705198.10000,551371.71000
1709,27.96216683,707622.71790,552875.10830
1710,73.52645207,710814.83540,552736.15180
1711,8.235638054,704323.56920,546594.37180
1712,58.4510515,706748.62000,546471.60000
1713,2.971667797,702834.17410,554726.58740
1714,16.73071271,706805.95000,551294.29000
1715,59.49295447,708392.76000,549626.14000
1716,27.89319376,709983.77620,548731.90390
1717,103.9805935,702702.12380,546683.75600
1718,0.334675526,710786.94760,546298.12000
1719,18.74527167,704430.46190,554623.81780
1720,29.96851739,707591.74850,549662.68850
1721,124.7386817,705216.10000,552989.23000
1722,24.34119024,702807.06830,553131.02190
1723,1.371764705,710026.40000,552768.85000
1724,37.13601389,709208.90120,551188.55230
1725,2.502449353,711633.22000,554303.35000
1726,7.504318074,711595.42500,551888.47940
1727,7.369338672,708410.55000,551225.13000
1728,3.415924217,711595.39540,550274.04090
1729,20.16396267,705157.99000,548160.85000
1730,0,705124.18000,546546.37000
1731,31.5969955,709980.52400,547136.48020
1732,0,711603.03000,549467.13000
1733,1.68447234,711618.24430,553503.40190
1734,33.90744238,711587.76000,551080.95000
1735,112.9754061,706798.34290,550496.76310
1736,3.340839287,703532.97000,546641.77000
1737,458.809303,703560.48140,549056.09660
1738,0,703626.51000,554661.70000
1739,3.543967258,707551.95290,546445.22900
1740,0,711603.27000,552703.46000
