Id,ORIG_FID,Id_1,POINT_X,POINT_Y
0,0,0,734936.97080,549468.47844
0,0,0,734936.93493,549463.47857
0,0,0,734936.89907,549458.47870
0,0,0,734936.86321,549453.47883
0,0,0,734936.82735,549448.47895
0,0,0,734936.79148,549443.47908
0,0,0,734936.75562,549438.47921
0,0,0,734936.71976,549433.47934
0,0,0,734936.68390,549428.47947
0,0,0,734936.64803,549423.47960
0,0,0,734936.61217,549418.47973
0,0,0,734936.57631,549413.47986
0,0,0,734936.54044,549408.47998
0,0,0,734936.50458,549403.48011
0,0,0,734936.46872,549398.48024
0,0,0,734936.43286,549393.48037
0,0,0,734936.39699,549388.48050
0,0,0,734936.36113,549383.48063
0,0,0,734936.32527,549378.48076
0,0,0,734936.28940,549373.48088
0,0,0,734936.25354,549368.48101
0,0,0,734936.21768,549363.48114
0,0,0,734936.18182,549358.48127
0,0,0,734936.14595,549353.48140
0,0,0,734936.11009,549348.48153
0,0,0,734936.07423,549343.48166
0,0,0,734936.03837,549338.48178
0,0,0,734936.00250,549333.48191
0,0,0,734935.96664,549328.48204
0,0,0,734935.93078,549323.48217
0,0,0,734935.89491,549318.48230
0,0,0,734935.85905,549313.48243
0,0,0,734935.82319,549308.48256
0,0,0,734935.78733,549303.48268
0,0,0,734935.75146,549298.48281
0,0,0,734935.71560,549293.48294
0,0,0,734935.67974,549288.48307
0,0,0,734935.64388,549283.48320
0,0,0,734935.60801,549278.48333
0,0,0,734935.57215,549273.48346
0,0,0,734935.53629,549268.48359
0,0,0,734935.50043,549263.48371
0,0,0,734935.46457,549258.48384
0,0,0,734935.42871,549253.48397
0,0,0,734935.39285,549248.48410
0,0,0,734935.35699,549243.48423
0,0,0,734935.32113,549238.48436
0,0,0,734935.28527,549233.48449
0,0,0,734935.24941,549228.48461
0,0,0,734935.21355,549223.48474
0,0,0,734935.17769,549218.48487
0,0,0,734935.14183,549213.48500
0,0,0,734935.10597,549208.48513
0,0,0,734935.07011,549203.48526
0,0,0,734935.03425,549198.48539
0,0,0,734934.99839,549193.48551
0,0,0,734934.96253,549188.48564
0,0,0,734934.92667,549183.48577
0,0,0,734934.89081,549178.48590
0,0,0,734934.85495,549173.48603
0,0,0,734934.81909,549168.48616
0,0,0,734934.78323,549163.48629
0,0,0,734934.74737,549158.48641
0,0,0,734934.71151,549153.48654
0,0,0,734934.67565,549148.48667
0,0,0,734934.63979,549143.48680
0,0,0,734934.60393,549138.48693
0,0,0,734934.56807,549133.48706
0,0,0,734934.53221,549128.48719
0,0,0,734934.49635,549123.48731
0,0,0,734934.46049,549118.48744
0,0,0,734934.42463,549113.48757
0,0,0,734934.38877,549108.48770
0,0,0,734934.35291,549103.48783
0,0,0,734934.31705,549098.48796
0,0,0,734934.28119,549093.48809
0,0,0,734934.24533,549088.48821
0,0,0,734934.20947,549083.48834
0,0,0,734934.17361,549078.48847
0,0,0,734934.13775,549073.48860
0,0,0,734934.10189,549068.48873
0,0,0,734934.06603,549063.48886
0,0,0,734934.03017,549058.48899
0,0,0,734933.99431,549053.48911
0,0,0,734933.95845,549048.48924
0,0,0,734933.92259,549043.48937
0,0,0,734933.88673,549038.48950
0,0,0,734933.85087,549033.48963
0,0,0,734933.81501,549028.48976
0,0,0,734933.77915,549023.48989
0,0,0,734933.74329,549018.49001
0,0,0,734933.70743,549013.49014
0,0,0,734933.67157,549008.49027
0,0,0,734933.63571,549003.49040
0,0,0,734933.59985,548998.49053
0,0,0,734933.56399,548993.49066
0,0,0,734933.52814,548988.49079
0,0,0,734933.49228,548983.49091
0,0,0,734933.45642,548978.49104
0,0,0,734933.42056,548973.49117
0,0,0,734933.38471,548968.49130
0,0,0,734933.34885,548963.49143
0,0,0,734933.31299,548958.49156
0,0,0,734933.27713,548953.49169
0,0,0,734933.24128,548948.49181
0,0,0,734933.20542,548943.49194
0,0,0,734933.16956,548938.49207
0,0,0,734933.13371,548933.49220
0,0,0,734933.09785,548928.49233
0,0,0,734933.06199,548923.49246
0,0,0,734933.02613,548918.49259
0,0,0,734932.99028,548913.49271
0,0,0,734932.95442,548908.49284
0,0,0,734932.91856,548903.49297
0,0,0,734932.88270,548898.49310
0,0,0,734932.84685,548893.49323
0,0,0,734932.81099,548888.49336
0,0,0,734932.77513,548883.49349
0,0,0,734932.73927,548878.49362
0,0,0,734932.70342,548873.49374
0,0,0,734932.66756,548868.49387
0,0,0,734932.63170,548863.49400
0,0,0,734932.59584,548858.49413
0,0,0,734932.55999,548853.49426
0,0,0,734932.52413,548848.49439
0,0,0,734932.48827,548843.49452
0,0,0,734932.45242,548838.49464
0,0,0,734932.41656,548833.49477
0,0,0,734932.38070,548828.49490
0,0,0,734932.34484,548823.49503
0,0,0,734932.30899,548818.49516
0,0,0,734932.27313,548813.49529
0,0,0,734932.23727,548808.49542
0,0,0,734932.20141,548803.49554
0,0,0,734932.16556,548798.49567
0,0,0,734932.12970,548793.49580
0,0,0,734932.09384,548788.49593
0,0,0,734932.05799,548783.49606
0,0,0,734932.02213,548778.49619
0,0,0,734931.98628,548773.49632
0,0,0,734931.95042,548768.49644
0,0,0,734931.91457,548763.49657
0,0,0,734931.87871,548758.49670
0,0,0,734931.84286,548753.49683
0,0,0,734931.80700,548748.49696
0,0,0,734931.77115,548743.49709
0,0,0,734931.73529,548738.49722
0,0,0,734931.69944,548733.49734
0,0,0,734931.66358,548728.49747
0,0,0,734931.62772,548723.49760
0,0,0,734931.59187,548718.49773
0,0,0,734931.55601,548713.49786
0,0,0,734931.52016,548708.49799
0,0,0,734931.48430,548703.49811
0,0,0,734931.44845,548698.49824
0,0,0,734931.41259,548693.49837
0,0,0,734931.37674,548688.49850
0,0,0,734931.34088,548683.49863
0,0,0,734931.30503,548678.49876
0,0,0,734931.26917,548673.49889
0,0,0,734931.23332,548668.49901
0,0,0,734931.19746,548663.49914
0,0,0,734931.16161,548658.49927
0,0,0,734931.12575,548653.49940
0,0,0,734931.08990,548648.49953
0,0,0,734931.05404,548643.49966
0,0,0,734931.01818,548638.49979
0,0,0,734930.98233,548633.49991
0,0,0,734930.94647,548628.50004
0,0,0,734930.91062,548623.50017
0,0,0,734930.87477,548618.50030
0,0,0,734930.83891,548613.50043
0,0,0,734930.80306,548608.50056
0,0,0,734930.76721,548603.50069
0,0,0,734930.73135,548598.50081
0,0,0,734930.69550,548593.50094
0,0,0,734930.65965,548588.50107
0,0,0,734930.62379,548583.50120
0,0,0,734930.58794,548578.50133
0,0,0,734930.55208,548573.50146
0,0,0,734930.51623,548568.50159
0,0,0,734930.48038,548563.50171
0,0,0,734930.44452,548558.50184
0,0,0,734930.40867,548553.50197
0,0,0,734930.37282,548548.50210
0,0,0,734930.33696,548543.50223
0,0,0,734930.30111,548538.50236
0,0,0,734930.26526,548533.50249
0,0,0,734930.22940,548528.50261
0,0,0,734930.19355,548523.50274
0,0,0,734930.15770,548518.50287
0,0,0,734930.12184,548513.50300
0,0,0,734930.08599,548508.50313
0,0,0,734930.05014,548503.50326
0,0,0,734930.01428,548498.50339
0,0,0,734929.97843,548493.50351
0,0,0,734929.94257,548488.50364
0,0,0,734929.90672,548483.50377
0,0,0,734929.87087,548478.50390
0,0,0,734929.83501,548473.50403
0,0,0,734929.79916,548468.50416
0,0,0,734929.76331,548463.50429
0,0,0,734929.72746,548458.50441
0,0,0,734929.69161,548453.50454
0,0,0,734929.65575,548448.50467
0,0,0,734929.61990,548443.50480
0,0,0,734929.58405,548438.50493
0,0,0,734929.54820,548433.50506
0,0,0,734929.51234,548428.50519
0,0,0,734929.47649,548423.50531
0,0,0,734929.44064,548418.50544
0,0,0,734929.40479,548413.50557
0,0,0,734929.36894,548408.50570
0,0,0,734929.33308,548403.50583
0,0,0,734929.29723,548398.50596
0,0,0,734929.26138,548393.50609
0,0,0,734929.22553,548388.50621
0,0,0,734929.18968,548383.50634
0,0,0,734929.15382,548378.50647
0,0,0,734929.11797,548373.50660
0,0,0,734929.08212,548368.50673
0,0,0,734929.04627,548363.50686
0,0,0,734929.01042,548358.50698
0,0,0,734928.97457,548353.50711
0,0,0,734928.93871,548348.50724
0,0,0,734928.90286,548343.50737
0,0,0,734928.86701,548338.50750
0,0,0,734928.83116,548333.50763
0,0,0,734928.79531,548328.50776
0,0,0,734928.75946,548323.50788
0,0,0,734928.72361,548318.50801
0,0,0,734928.68776,548313.50814
0,0,0,734928.65191,548308.50827
0,0,0,734928.61606,548303.50840
0,0,0,734928.58020,548298.50853
0,0,0,734928.54435,548293.50866
0,0,0,734928.50850,548288.50878
0,0,0,734928.47265,548283.50891
0,0,0,734928.43680,548278.50904
0,0,0,734928.40095,548273.50917
0,0,0,734928.36510,548268.50930
0,0,0,734928.32925,548263.50943
0,0,0,734928.29340,548258.50956
0,0,0,734928.25755,548253.50968
0,0,0,734928.22170,548248.50981
0,0,0,734928.18585,548243.50994
0,0,0,734928.15000,548238.51007
0,0,0,734928.11415,548233.51020
0,0,0,734928.07830,548228.51033
0,0,0,734928.04245,548223.51046
0,0,0,734928.00660,548218.51058
0,0,0,734927.97075,548213.51071
0,0,0,734927.93490,548208.51084
0,0,0,734927.89905,548203.51097
0,0,0,734927.86320,548198.51110
0,0,0,734927.82735,548193.51123
0,0,0,734927.79150,548188.51135
0,0,0,734927.75565,548183.51148
0,0,0,734927.71980,548178.51161
0,0,0,734927.68395,548173.51174
0,0,0,734927.64810,548168.51187
0,0,0,734927.61225,548163.51200
0,0,0,734927.57640,548158.51213
0,0,0,734927.54056,548153.51225
0,0,0,734927.50471,548148.51238
0,0,0,734928.24855,548143.72755
0,0,0,734930.84227,548139.45290
0,0,0,734933.43598,548135.17825
0,0,0,734936.02970,548130.90360
0,0,0,734938.62341,548126.62894
0,0,0,734941.21713,548122.35429
0,0,0,734943.81085,548118.07964
0,0,0,734946.40456,548113.80499
0,0,0,734948.99828,548109.53034
0,0,0,734951.59199,548105.25569
0,0,0,734954.18571,548100.98104
0,0,0,734956.77942,548096.70639
0,0,0,734959.37314,548092.43174
0,0,0,734961.96686,548088.15709
0,0,0,734964.56057,548083.88244
0,0,0,734967.15429,548079.60779
0,0,0,734969.74800,548075.33314
0,0,0,734972.34172,548071.05848
0,0,0,734974.93543,548066.78383
0,0,0,734977.52915,548062.50918
0,0,0,734980.12286,548058.23453
0,0,0,734982.71658,548053.95988
0,0,0,734985.31030,548049.68523
0,0,0,734987.90401,548045.41058
0,0,0,734990.49773,548041.13593
0,0,0,734993.09144,548036.86128
0,0,0,734995.68516,548032.58663
0,0,0,734998.27887,548028.31198
0,0,0,735000.87259,548024.03733
0,0,0,735003.46631,548019.76268
0,0,0,735006.06002,548015.48802
0,0,0,735008.65374,548011.21337
0,0,0,735011.24745,548006.93872
0,0,0,735013.84117,548002.66407
0,0,0,735016.43490,547998.38943
0,0,0,735019.02863,547994.11479
0,0,0,735021.62235,547989.84014
0,0,0,735024.21608,547985.56550
0,0,0,735026.80981,547981.29086
0,0,0,735029.40354,547977.01621
0,0,0,735031.99727,547972.74157
0,0,0,735034.59099,547968.46693
0,0,0,735037.18472,547964.19228
0,0,0,735039.77845,547959.91764
0,0,0,735042.37218,547955.64300
0,0,0,735044.96590,547951.36835
0,0,0,735047.55963,547947.09371
0,0,0,735050.15336,547942.81907
0,0,0,735052.74709,547938.54442
0,0,0,735055.34082,547934.26978
0,0,0,735057.93454,547929.99514
0,0,0,735060.52827,547925.72049
0,0,0,735063.12200,547921.44585
0,0,0,735065.71573,547917.17121
0,0,0,735068.30946,547912.89656
0,0,0,735070.90318,547908.62192
0,0,0,735073.49691,547904.34728
0,0,0,735076.09064,547900.07263
0,0,0,735078.68437,547895.79799
0,0,0,735081.27810,547891.52335
0,0,0,735083.87182,547887.24870
0,0,0,735086.46555,547882.97406
0,0,0,735089.05928,547878.69942
0,0,0,735091.65301,547874.42477
0,0,0,735094.24673,547870.15013
0,0,0,735096.84046,547865.87549
0,0,0,735099.43419,547861.60084
0,0,0,735102.02792,547857.32620
0,0,0,735104.62165,547853.05156
0,0,0,735107.21537,547848.77691
0,0,0,735109.80910,547844.50227
0,0,0,735112.40283,547840.22763
0,0,0,735114.99656,547835.95298
0,0,0,735117.59029,547831.67834
0,0,0,735120.18401,547827.40370
0,0,0,735122.77774,547823.12905
0,0,0,735125.37147,547818.85441
0,0,0,735127.96520,547814.57977
0,0,0,735130.55893,547810.30513
0,0,0,735133.15267,547806.03049
0,0,0,735135.74641,547801.75586
0,0,0,735138.34015,547797.48122
0,0,0,735140.93390,547793.20659
0,0,0,735143.52764,547788.93195
0,0,0,735146.12138,547784.65731
0,0,0,735148.71512,547780.38268
0,0,0,735151.30886,547776.10804
0,0,0,735153.90260,547771.83341
0,0,0,735156.49634,547767.55877
0,0,0,735159.09008,547763.28413
0,0,0,735161.68382,547759.00950
0,0,0,735164.27756,547754.73486
0,0,0,735166.87130,547750.46023
0,0,0,735169.46504,547746.18559
0,0,0,735172.05878,547741.91096
0,0,0,735174.65252,547737.63632
0,0,0,735177.24626,547733.36168
0,0,0,735179.84000,547729.08705
0,0,0,735182.43374,547724.81241
0,0,0,735185.02748,547720.53778
0,0,0,735187.62122,547716.26314
0,0,0,735190.21496,547711.98850
0,0,0,735192.80870,547707.71387
0,0,0,735195.40244,547703.43923
0,0,0,735197.99618,547699.16460
0,0,0,735200.58992,547694.88996
0,0,0,735203.18366,547690.61532
0,0,0,735205.77740,547686.34069
0,0,0,735208.37114,547682.06605
0,0,0,735210.96488,547677.79142
0,0,0,735213.55862,547673.51678
0,0,0,735216.15236,547669.24215
0,0,0,735218.74611,547664.96752
0,0,0,735221.33987,547660.69289
0,0,0,735223.93362,547656.41826
0,0,0,735226.52737,547652.14363
0,0,0,735229.12112,547647.86900
0,0,0,735231.71487,547643.59437
0,0,0,735234.30862,547639.31974
0,0,0,735236.90237,547635.04511
0,0,0,735239.49612,547630.77048
0,0,0,735242.08987,547626.49585
0,0,0,735244.68362,547622.22122
0,0,0,735247.27738,547617.94660
0,0,0,735249.87113,547613.67197
0,0,0,735252.46488,547609.39734
0,0,0,735255.05863,547605.12271
0,0,0,735257.65238,547600.84808
0,0,0,735260.24613,547596.57345
0,0,0,735262.83988,547592.29882
0,0,0,735265.43363,547588.02419
0,0,0,735268.02738,547583.74956
0,0,0,735270.62113,547579.47493
0,0,0,735273.21489,547575.20030
0,0,0,735275.80864,547570.92567
0,0,0,735278.40239,547566.65104
0,0,0,735280.99614,547562.37641
0,0,0,735283.58989,547558.10178
0,0,0,735286.18364,547553.82716
0,0,0,735288.77739,547549.55253
0,0,0,735291.37114,547545.27790
0,0,0,735293.96489,547541.00327
0,0,0,735296.55864,547536.72864
0,0,0,735299.15239,547532.45401
0,0,0,735301.74615,547528.17938
0,0,0,735304.33990,547523.90475
0,0,0,735306.93365,547519.63013
0,0,0,735309.52742,547515.35550
0,0,0,735312.12118,547511.08088
0,0,0,735314.71494,547506.80626
0,0,0,735317.30870,547502.53163
0,0,0,735319.90247,547498.25701
0,0,0,735322.49623,547493.98239
0,0,0,735325.08999,547489.70777
0,0,0,735327.68375,547485.43314
0,0,0,735330.27751,547481.15852
0,0,0,735332.87128,547476.88390
0,0,0,735335.46504,547472.60928
0,0,0,735338.05880,547468.33465
0,0,0,735340.65256,547464.06003
0,0,0,735343.24632,547459.78541
0,0,0,735345.84009,547455.51079
0,0,0,735348.43385,547451.23616
0,0,0,735351.02761,547446.96154
0,0,0,735353.62137,547442.68692
0,0,0,735356.21513,547438.41230
0,0,0,735358.80890,547434.13767
0,0,0,735361.40266,547429.86305
0,0,0,735363.99642,547425.58843
0,0,0,735366.59018,547421.31381
0,0,0,735369.18394,547417.03918
0,0,0,735371.77771,547412.76456
0,0,0,735374.37147,547408.48994
0,0,0,735376.96523,547404.21531
0,0,0,735379.55899,547399.94069
0,0,0,735382.15275,547395.66607
0,0,0,735384.74652,547391.39145
0,0,0,735387.34028,547387.11682
0,0,0,735389.93404,547382.84220
0,0,0,735392.52780,547378.56758
0,0,0,735395.12156,547374.29296
0,0,0,735397.71533,547370.01834
0,0,0,735400.30910,547365.74372
0,0,0,735402.90288,547361.46911
0,0,0,735405.49665,547357.19449
0,0,0,735408.09043,547352.91988
0,0,0,735410.68420,547348.64526
0,0,0,735413.27798,547344.37065
0,0,0,735415.87175,547340.09603
0,0,0,735418.46553,547335.82142
0,0,0,735421.05930,547331.54680
0,0,0,735423.65308,547327.27219
0,0,0,735426.24685,547322.99757
0,0,0,735428.84062,547318.72296
0,0,0,735431.43440,547314.44834
0,0,0,735434.02817,547310.17373
0,0,0,735436.62195,547305.89911
0,0,0,735439.21572,547301.62450
0,0,0,735441.80950,547297.34988
0,0,0,735444.40327,547293.07527
0,0,0,735446.99705,547288.80065
0,0,0,735449.59082,547284.52604
0,0,0,735452.18460,547280.25142
0,0,0,735454.77837,547275.97681
0,0,0,735457.37215,547271.70219
0,0,0,735459.96592,547267.42758
0,0,0,735462.55970,547263.15296
0,0,0,735465.15347,547258.87835
0,0,0,735467.74724,547254.60373
0,0,0,735470.34102,547250.32912
0,0,0,735472.93479,547246.05450
0,0,0,735475.52857,547241.77989
0,0,0,735478.12234,547237.50527
0,0,0,735480.71612,547233.23066
0,0,0,735483.30989,547228.95604
0,0,0,735485.90367,547224.68143
0,0,0,735488.49744,547220.40681
0,0,0,735491.09122,547216.13220
0,0,0,735493.68499,547211.85758
0,0,0,735496.27877,547207.58297
0,0,0,735498.87254,547203.30835
0,0,0,735501.46632,547199.03374
0,0,0,735504.06009,547194.75912
0,0,0,735506.65386,547190.48451
0,0,0,735509.24764,547186.20989
0,0,0,735511.84141,547181.93528
0,0,0,735514.43520,547177.66067
0,0,0,735517.02899,547173.38606
0,0,0,735519.62278,547169.11146
0,0,0,735522.21656,547164.83685
0,0,0,735524.81035,547160.56224
0,0,0,735527.40414,547156.28763
0,0,0,735529.99792,547152.01303
0,0,0,735532.59171,547147.73842
0,0,0,735535.18550,547143.46381
0,0,0,735537.77929,547139.18920
0,0,0,735540.37307,547134.91460
0,0,0,735542.96686,547130.63999
0,0,0,735545.56065,547126.36538
0,0,0,735548.15444,547122.09078
0,0,0,735550.74822,547117.81617
0,0,0,735553.34201,547113.54156
0,0,0,735555.93580,547109.26695
0,0,0,735558.52959,547104.99235
0,0,0,735561.12337,547100.71774
0,0,0,735563.71716,547096.44313
0,0,0,735566.31095,547092.16852
0,0,0,735568.90473,547087.89392
0,0,0,735571.49852,547083.61931
0,0,0,735574.09231,547079.34470
0,0,0,735576.68610,547075.07010
0,0,0,735579.27988,547070.79549
0,0,0,735581.87367,547066.52088
0,0,0,735584.46746,547062.24627
0,0,0,735587.06125,547057.97167
0,0,0,735589.65503,547053.69706
0,0,0,735592.24882,547049.42245
0,0,0,735594.84261,547045.14784
0,0,0,735597.43640,547040.87324
0,0,0,735600.03018,547036.59863
0,0,0,735602.62397,547032.32402
0,0,0,735605.21776,547028.04942
0,0,0,735607.81156,547023.77482
0,0,0,735610.40536,547019.50022
0,0,0,735612.99915,547015.22561
0,0,0,735615.59295,547010.95101
0,0,0,735618.18675,547006.67641
0,0,0,735620.78055,547002.40181
0,0,0,735623.37435,546998.12721
0,0,0,735625.96815,546993.85261
0,0,0,735628.56195,546989.57801
0,0,0,735631.15575,546985.30341
0,0,0,735633.74954,546981.02881
0,0,0,735636.34334,546976.75421
0,0,0,735638.93714,546972.47961
0,0,0,735641.53094,546968.20501
0,0,0,735644.12474,546963.93041
0,0,0,735646.71854,546959.65581
0,0,0,735649.31234,546955.38121
0,0,0,735651.90614,546951.10661
0,0,0,735654.49994,546946.83201
0,0,0,735657.09373,546942.55741
0,0,0,735659.68753,546938.28281
0,0,0,735662.28133,546934.00821
0,0,0,735664.87513,546929.73361
0,0,0,735667.46893,546925.45901
0,0,0,735670.06273,546921.18441
0,0,0,735672.65653,546916.90981
0,0,0,735675.25033,546912.63521
0,0,0,735677.84412,546908.36061
0,0,0,735680.43792,546904.08601
0,0,0,735683.03172,546899.81141
0,0,0,735685.62552,546895.53681
0,0,0,735688.21932,546891.26221
0,0,0,735690.81312,546886.98761
0,0,0,735693.40692,546882.71301
0,0,0,735696.00072,546878.43841
0,0,0,735698.59451,546874.16380
0,0,0,735701.18832,546869.88921
0,0,0,735703.78213,546865.61461
0,0,0,735706.37594,546861.34002
0,0,0,735708.96975,546857.06542
0,0,0,735711.56355,546852.79083
0,0,0,735714.15736,546848.51624
0,0,0,735716.75117,546844.24164
0,0,0,735719.34498,546839.96705
0,0,0,735721.93879,546835.69245
0,0,0,735724.53260,546831.41786
0,0,0,735727.12641,546827.14326
0,0,0,735729.72021,546822.86867
0,0,0,735732.31402,546818.59408
0,0,0,735734.90783,546814.31948
0,0,0,735737.50164,546810.04489
0,0,0,735740.09545,546805.77029
0,0,0,735742.68926,546801.49570
0,0,0,735745.28307,546797.22110
0,0,0,735747.87687,546792.94651
0,0,0,735750.47068,546788.67192
0,0,0,735753.06449,546784.39732
0,0,0,735755.65830,546780.12273
0,0,0,735758.25211,546775.84813
0,0,0,735760.84592,546771.57354
0,0,0,735763.43973,546767.29894
0,0,0,735765.37419,546762.82256
0,0,0,735765.61704,546757.82846
0,0,0,735765.85989,546752.83436
0,0,0,735766.10274,546747.84026
0,0,0,735766.34559,546742.84616
0,0,0,735766.58844,546737.85206
0,0,0,735766.83129,546732.85797
0,0,0,735767.07415,546727.86387
0,0,0,735767.31700,546722.86977
0,0,0,735767.55985,546717.87567
0,0,0,735767.80270,546712.88157
0,0,0,735768.04555,546707.88747
0,0,0,735768.28840,546702.89337
0,0,0,735768.53125,546697.89927
0,0,0,735768.77410,546692.90517
0,0,0,735769.01695,546687.91108
0,0,0,735769.25980,546682.91698
0,0,0,735769.50265,546677.92288
0,0,0,735769.74550,546672.92878
0,0,0,735769.98835,546667.93468
0,0,0,735770.23121,546662.94058
0,0,0,735770.47406,546657.94648
0,0,0,735770.71691,546652.95238
0,0,0,735770.95976,546647.95828
0,0,0,735771.20261,546642.96419
0,0,0,735771.44546,546637.97009
0,0,0,735771.68831,546632.97599
0,0,0,735771.93116,546627.98189
0,0,0,735772.17401,546622.98779
0,0,0,735772.41686,546617.99369
0,0,0,735772.65971,546612.99959
0,0,0,735772.90256,546608.00549
0,0,0,735773.14542,546603.01139
0,0,0,735773.38827,546598.01730
0,0,0,735773.63112,546593.02320
0,0,0,735773.87397,546588.02910
0,0,0,735774.11682,546583.03500
0,0,0,735774.35967,546578.04090
0,0,0,735774.60252,546573.04680
0,0,0,735774.84537,546568.05270
0,0,0,735775.08822,546563.05860
0,0,0,735775.33107,546558.06450
0,0,0,735775.57392,546553.07041
0,0,0,735775.81677,546548.07631
0,0,0,735776.05962,546543.08221
0,0,0,735776.30248,546538.08811
0,0,0,735776.54533,546533.09401
0,0,0,735776.78818,546528.09991
0,0,0,735777.03103,546523.10581
0,0,0,735777.27388,546518.11171
0,0,0,735777.51673,546513.11761
0,0,0,735777.75958,546508.12352
0,0,0,735778.00243,546503.12942
0,0,0,735778.24528,546498.13532
0,0,0,735778.48813,546493.14122
0,0,0,735778.60884,546488.14353
0,0,0,735778.66016,546483.14379
0,0,0,735778.71148,546478.14405
0,0,0,735778.76281,546473.14432
0,0,0,735778.81413,546468.14458
0,0,0,735778.86545,546463.14484
0,0,0,735778.91677,546458.14511
0,0,0,735778.96809,546453.14537
0,0,0,735779.01942,546448.14563
0,0,0,735779.07074,546443.14590
0,0,0,735779.12206,546438.14616
0,0,0,735779.17338,546433.14642
0,0,0,735779.22471,546428.14669
0,0,0,735779.27603,546423.14695
0,0,0,735779.32735,546418.14721
0,0,0,735779.37867,546413.14748
0,0,0,735779.42999,546408.14774
0,0,0,735779.48132,546403.14800
0,0,0,735779.53264,546398.14827
0,0,0,735779.58396,546393.14853
0,0,0,735779.63528,546388.14879
0,0,0,735779.68661,546383.14906
0,0,0,735779.73793,546378.14932
0,0,0,735779.78925,546373.14958
0,0,0,735779.84057,546368.14985
0,0,0,735775.43430,546367.76214
0,0,0,735770.43921,546367.98365
0,0,0,735765.44412,546368.20516
0,0,0,735760.44903,546368.42667
0,0,0,735755.45394,546368.64818
0,0,0,735750.45885,546368.86969
0,0,0,735745.46375,546369.09120
0,0,0,735740.46866,546369.31271
0,0,0,735735.47357,546369.53422
0,0,0,735730.47848,546369.75573
0,0,0,735725.48339,546369.97724
0,0,0,735720.48830,546370.19875
0,0,0,735715.49321,546370.42026
0,0,0,735710.49812,546370.64177
0,0,0,735705.50303,546370.86328
0,0,0,735700.50794,546371.08479
0,0,0,735695.51285,546371.30630
0,0,0,735690.51775,546371.52781
0,0,0,735685.52266,546371.74932
0,0,0,735680.52757,546371.97083
0,0,0,735675.53248,546372.19234
0,0,0,735670.53739,546372.41385
0,0,0,735665.54230,546372.63536
0,0,0,735660.54721,546372.85687
0,0,0,735655.55212,546373.07838
0,0,0,735650.55703,546373.29989
0,0,0,735645.56194,546373.52140
0,0,0,735640.56685,546373.74291
0,0,0,735635.57175,546373.96442
0,0,0,735630.57666,546374.18593
0,0,0,735625.58157,546374.40744
0,0,0,735620.58648,546374.62895
0,0,0,735615.59139,546374.85046
0,0,0,735610.59630,546375.07197
0,0,0,735605.60121,546375.29348
0,0,0,735600.60612,546375.51499
0,0,0,735595.61103,546375.73650
0,0,0,735590.61594,546375.95801
0,0,0,735585.62085,546376.17952
0,0,0,735580.62575,546376.40103
0,0,0,735575.63066,546376.62253
0,0,0,735570.63557,546376.84404
0,0,0,735565.64048,546377.06555
0,0,0,735560.64539,546377.28706
0,0,0,735555.65030,546377.50857
0,0,0,735550.65521,546377.73008
0,0,0,735545.66012,546377.95159
0,0,0,735540.66503,546378.17310
0,0,0,735535.66994,546378.39461
0,0,0,735530.67485,546378.61612
0,0,0,735525.67975,546378.83763
0,0,0,735520.68466,546379.05914
0,0,0,735515.68957,546379.28065
0,0,0,735510.69448,546379.50216
0,0,0,735505.69939,546379.72367
0,0,0,735500.70430,546379.94518
0,0,0,735495.70921,546380.16669
0,0,0,735490.71412,546380.38820
0,0,0,735485.71903,546380.60971
0,0,0,735480.72394,546380.83122
0,0,0,735475.72884,546381.05273
0,0,0,735470.73375,546381.27424
0,0,0,735465.73866,546381.49575
0,0,0,735460.74357,546381.71726
0,0,0,735455.74848,546381.93877
0,0,0,735450.75339,546382.16028
0,0,0,735445.75830,546382.38179
0,0,0,735440.76321,546382.60330
0,0,0,735435.76812,546382.82481
0,0,0,735430.77303,546383.04632
0,0,0,735425.77794,546383.26783
0,0,0,735420.78284,546383.48934
0,0,0,735415.78775,546383.71085
0,0,0,735410.79266,546383.93236
0,0,0,735405.79757,546384.15387
0,0,0,735400.80248,546384.37538
0,0,0,735395.80739,546384.59689
0,0,0,735390.81230,546384.81840
0,0,0,735385.81721,546385.03991
0,0,0,735380.82212,546385.26142
0,0,0,735375.82703,546385.48293
0,0,0,735370.83194,546385.70444
0,0,0,735365.83684,546385.92595
0,0,0,735360.84175,546386.14746
0,0,0,735355.84666,546386.36897
0,0,0,735350.85157,546386.59048
0,0,0,735345.85648,546386.81199
0,0,0,735340.86139,546387.03350
0,0,0,735335.86630,546387.25501
0,0,0,735330.87121,546387.47652
0,0,0,735325.87612,546387.69803
0,0,0,735320.88103,546387.91954
0,0,0,735315.88594,546388.14105
0,0,0,735310.89084,546388.36256
0,0,0,735305.89575,546388.58407
0,0,0,735300.90066,546388.80558
0,0,0,735295.90557,546389.02709
0,0,0,735290.91048,546389.24860
0,0,0,735285.91539,546389.47011
0,0,0,735280.92030,546389.69162
0,0,0,735275.92521,546389.91313
0,0,0,735270.93012,546390.13464
0,0,0,735265.93503,546390.35615
0,0,0,735260.93994,546390.57766
0,0,0,735255.94484,546390.79917
0,0,0,735250.94975,546391.02068
0,0,0,735245.95466,546391.24219
0,0,0,735240.95957,546391.46370
